county,precinct,vr,to,ssvr,Office,Candidate,votes
Anderson,1,1712,576,6.2,Governor,Abbott,424
Anderson,1,1712,576,6.2,Governor,Davis,130
Anderson,1,1712,576,6.2,Governor,Glass,15
Anderson,1,1712,576,6.2,Governor,Parmer,5
Anderson,1,1712,576,6.2,Governor,Pavitt,2
Anderson,2,2389,786,3.5,Governor,Abbott,663
Anderson,2,2389,786,3.5,Governor,Davis,110
Anderson,2,2389,786,3.5,Governor,Glass,11
Anderson,2,2389,786,3.5,Governor,Parmer,1
Anderson,2,2389,786,3.5,Governor,Pavitt,1
Anderson,3,1137,498,4.9,Governor,Abbott,428
Anderson,3,1137,498,4.9,Governor,Davis,65
Anderson,3,1137,498,4.9,Governor,Glass,4
Anderson,3,1137,498,4.9,Governor,Parmer,0
Anderson,3,1137,498,4.9,Governor,Pavitt,1
Anderson,4,1399,556,2.2,Governor,Abbott,464
Anderson,4,1399,556,2.2,Governor,Davis,80
Anderson,4,1399,556,2.2,Governor,Glass,6
Anderson,4,1399,556,2.2,Governor,Parmer,6
Anderson,4,1399,556,2.2,Governor,Pavitt,0
Anderson,5,276,129,3.6,Governor,Abbott,124
Anderson,5,276,129,3.6,Governor,Davis,2
Anderson,5,276,129,3.6,Governor,Glass,0
Anderson,5,276,129,3.6,Governor,Parmer,1
Anderson,5,276,129,3.6,Governor,Pavitt,1
Anderson,6,1349,519,9.3,Governor,Abbott,206
Anderson,6,1349,519,9.3,Governor,Davis,304
Anderson,6,1349,519,9.3,Governor,Glass,7
Anderson,6,1349,519,9.3,Governor,Parmer,2
Anderson,6,1349,519,9.3,Governor,Pavitt,0
Anderson,7,1400,423,15.1,Governor,Abbott,84
Anderson,7,1400,423,15.1,Governor,Davis,335
Anderson,7,1400,423,15.1,Governor,Glass,2
Anderson,7,1400,423,15.1,Governor,Parmer,1
Anderson,7,1400,423,15.1,Governor,Pavitt,1
Anderson,8,339,98,16.5,Governor,Abbott,31
Anderson,8,339,98,16.5,Governor,Davis,66
Anderson,8,339,98,16.5,Governor,Glass,0
Anderson,8,339,98,16.5,Governor,Parmer,0
Anderson,8,339,98,16.5,Governor,Pavitt,1
Anderson,9,1217,478,3.9,Governor,Abbott,361
Anderson,9,1217,478,3.9,Governor,Davis,108
Anderson,9,1217,478,3.9,Governor,Glass,2
Anderson,9,1217,478,3.9,Governor,Parmer,7
Anderson,9,1217,478,3.9,Governor,Pavitt,0
Anderson,10,541,199,7.8,Governor,Abbott,172
Anderson,10,541,199,7.8,Governor,Davis,19
Anderson,10,541,199,7.8,Governor,Glass,5
Anderson,10,541,199,7.8,Governor,Parmer,3
Anderson,10,541,199,7.8,Governor,Pavitt,0
Anderson,11,1192,472,4.1,Governor,Abbott,340
Anderson,11,1192,472,4.1,Governor,Davis,121
Anderson,11,1192,472,4.1,Governor,Glass,7
Anderson,11,1192,472,4.1,Governor,Parmer,2
Anderson,11,1192,472,4.1,Governor,Pavitt,2
Anderson,13,1752,636,8.4,Governor,Abbott,469
Anderson,13,1752,636,8.4,Governor,Davis,148
Anderson,13,1752,636,8.4,Governor,Glass,10
Anderson,13,1752,636,8.4,Governor,Parmer,4
Anderson,13,1752,636,8.4,Governor,Pavitt,0
Anderson,15,872,365,3.8,Governor,Abbott,306
Anderson,15,872,365,3.8,Governor,Davis,52
Anderson,15,872,365,3.8,Governor,Glass,5
Anderson,15,872,365,3.8,Governor,Parmer,2
Anderson,15,872,365,3.8,Governor,Pavitt,0
Anderson,16,747,290,2.8,Governor,Abbott,223
Anderson,16,747,290,2.8,Governor,Davis,60
Anderson,16,747,290,2.8,Governor,Glass,3
Anderson,16,747,290,2.8,Governor,Parmer,2
Anderson,16,747,290,2.8,Governor,Pavitt,2
Anderson,17,827,323,5.8,Governor,Abbott,234
Anderson,17,827,323,5.8,Governor,Davis,80
Anderson,17,827,323,5.8,Governor,Glass,5
Anderson,17,827,323,5.8,Governor,Parmer,2
Anderson,17,827,323,5.8,Governor,Pavitt,2
Anderson,18,1966,724,2.3,Governor,Abbott,610
Anderson,18,1966,724,2.3,Governor,Davis,104
Anderson,18,1966,724,2.3,Governor,Glass,7
Anderson,18,1966,724,2.3,Governor,Parmer,3
Anderson,18,1966,724,2.3,Governor,Pavitt,0
Anderson,19,2152,698,7.6,Governor,Abbott,536
Anderson,19,2152,698,7.6,Governor,Davis,148
Anderson,19,2152,698,7.6,Governor,Glass,10
Anderson,19,2152,698,7.6,Governor,Parmer,4
Anderson,19,2152,698,7.6,Governor,Pavitt,0
Anderson,20,1154,438,13.1,Governor,Abbott,341
Anderson,20,1154,438,13.1,Governor,Davis,89
Anderson,20,1154,438,13.1,Governor,Glass,6
Anderson,20,1154,438,13.1,Governor,Parmer,1
Anderson,20,1154,438,13.1,Governor,Pavitt,1
Anderson,21,1705,583,6.3,Governor,Abbott,490
Anderson,21,1705,583,6.3,Governor,Davis,70
Anderson,21,1705,583,6.3,Governor,Glass,17
Anderson,21,1705,583,6.3,Governor,Parmer,3
Anderson,21,1705,583,6.3,Governor,Pavitt,3
Anderson,22,933,551,3.6,Governor,Abbott,452
Anderson,22,933,551,3.6,Governor,Davis,94
Anderson,22,933,551,3.6,Governor,Glass,3
Anderson,22,933,551,3.6,Governor,Parmer,2
Anderson,22,933,551,3.6,Governor,Pavitt,0
Anderson,23,1214,532,2.5,Governor,Abbott,453
Anderson,23,1214,532,2.5,Governor,Davis,67
Anderson,23,1214,532,2.5,Governor,Glass,8
Anderson,23,1214,532,2.5,Governor,Parmer,3
Anderson,23,1214,532,2.5,Governor,Pavitt,1
Anderson,24,743,364,2.4,Governor,Abbott,321
Anderson,24,743,364,2.4,Governor,Davis,34
Anderson,24,743,364,2.4,Governor,Glass,8
Anderson,24,743,364,2.4,Governor,Parmer,0
Anderson,24,743,364,2.4,Governor,Pavitt,1
Andrews,1,1942,401,40.9,Governor,Abbott,352
Andrews,1,1942,401,40.9,Governor,Davis,43
Andrews,1,1942,401,40.9,Governor,Glass,4
Andrews,1,1942,401,40.9,Governor,Parmer,2
Andrews,1,1942,401,40.9,Governor,Pavitt,0
Andrews,2,2571,834,25,Governor,Abbott,759
Andrews,2,2571,834,25,Governor,Davis,65
Andrews,2,2571,834,25,Governor,Glass,9
Andrews,2,2571,834,25,Governor,Parmer,1
Andrews,2,2571,834,25,Governor,Pavitt,0
Andrews,3,2104,612,35.7,Governor,Abbott,549
Andrews,3,2104,612,35.7,Governor,Davis,54
Andrews,3,2104,612,35.7,Governor,Glass,8
Andrews,3,2104,612,35.7,Governor,Parmer,1
Andrews,3,2104,612,35.7,Governor,Pavitt,0
Andrews,4,1906,374,46.6,Governor,Abbott,328
Andrews,4,1906,374,46.6,Governor,Davis,41
Andrews,4,1906,374,46.6,Governor,Glass,4
Andrews,4,1906,374,46.6,Governor,Parmer,1
Andrews,4,1906,374,46.6,Governor,Pavitt,0
Angelina,1,559,143,19.9,Governor,Abbott,105
Angelina,1,559,143,19.9,Governor,Davis,35
Angelina,1,559,143,19.9,Governor,Glass,1
Angelina,1,559,143,19.9,Governor,Parmer,1
Angelina,1,559,143,19.9,Governor,Pavitt,1
Angelina,2,2647,647,16.5,Governor,Abbott,191
Angelina,2,2647,647,16.5,Governor,Davis,445
Angelina,2,2647,647,16.5,Governor,Glass,2
Angelina,2,2647,647,16.5,Governor,Parmer,0
Angelina,2,2647,647,16.5,Governor,Pavitt,0
Angelina,3,1851,584,10,Governor,Abbott,491
Angelina,3,1851,584,10,Governor,Davis,80
Angelina,3,1851,584,10,Governor,Glass,4
Angelina,3,1851,584,10,Governor,Parmer,1
Angelina,3,1851,584,10,Governor,Pavitt,2
Angelina,4,1469,399,10.8,Governor,Abbott,236
Angelina,4,1469,399,10.8,Governor,Davis,149
Angelina,4,1469,399,10.8,Governor,Glass,4
Angelina,4,1469,399,10.8,Governor,Parmer,0
Angelina,4,1469,399,10.8,Governor,Pavitt,0
Angelina,5,1917,553,12.4,Governor,Abbott,368
Angelina,5,1917,553,12.4,Governor,Davis,168
Angelina,5,1917,553,12.4,Governor,Glass,6
Angelina,5,1917,553,12.4,Governor,Parmer,3
Angelina,5,1917,553,12.4,Governor,Pavitt,0
Angelina,6,449,179,4.2,Governor,Abbott,145
Angelina,6,449,179,4.2,Governor,Davis,30
Angelina,6,449,179,4.2,Governor,Glass,1
Angelina,6,449,179,4.2,Governor,Parmer,2
Angelina,6,449,179,4.2,Governor,Pavitt,0
Angelina,7,963,391,4.9,Governor,Abbott,349
Angelina,7,963,391,4.9,Governor,Davis,35
Angelina,7,963,391,4.9,Governor,Glass,4
Angelina,7,963,391,4.9,Governor,Parmer,0
Angelina,7,963,391,4.9,Governor,Pavitt,0
Angelina,8,1062,508,3.5,Governor,Abbott,460
Angelina,8,1062,508,3.5,Governor,Davis,44
Angelina,8,1062,508,3.5,Governor,Glass,1
Angelina,8,1062,508,3.5,Governor,Parmer,1
Angelina,8,1062,508,3.5,Governor,Pavitt,0
Angelina,9,292,148,3.8,Governor,Abbott,112
Angelina,9,292,148,3.8,Governor,Davis,31
Angelina,9,292,148,3.8,Governor,Glass,0
Angelina,9,292,148,3.8,Governor,Parmer,1
Angelina,9,292,148,3.8,Governor,Pavitt,0
Angelina,10,1313,398,14.8,Governor,Abbott,249
Angelina,10,1313,398,14.8,Governor,Davis,138
Angelina,10,1313,398,14.8,Governor,Glass,6
Angelina,10,1313,398,14.8,Governor,Parmer,0
Angelina,10,1313,398,14.8,Governor,Pavitt,0
Angelina,11,1984,788,3.8,Governor,Abbott,694
Angelina,11,1984,788,3.8,Governor,Davis,76
Angelina,11,1984,788,3.8,Governor,Glass,2
Angelina,11,1984,788,3.8,Governor,Parmer,2
Angelina,11,1984,788,3.8,Governor,Pavitt,3
Angelina,12,866,315,4.7,Governor,Abbott,270
Angelina,12,866,315,4.7,Governor,Davis,38
Angelina,12,866,315,4.7,Governor,Glass,1
Angelina,12,866,315,4.7,Governor,Parmer,2
Angelina,12,866,315,4.7,Governor,Pavitt,0
Angelina,13,710,258,9.3,Governor,Abbott,195
Angelina,13,710,258,9.3,Governor,Davis,57
Angelina,13,710,258,9.3,Governor,Glass,3
Angelina,13,710,258,9.3,Governor,Parmer,0
Angelina,13,710,258,9.3,Governor,Pavitt,0
Angelina,14,1804,769,8,Governor,Abbott,583
Angelina,14,1804,769,8,Governor,Davis,173
Angelina,14,1804,769,8,Governor,Glass,8
Angelina,14,1804,769,8,Governor,Parmer,0
Angelina,14,1804,769,8,Governor,Pavitt,0
Angelina,15,624,200,21.2,Governor,Abbott,175
Angelina,15,624,200,21.2,Governor,Davis,19
Angelina,15,624,200,21.2,Governor,Glass,3
Angelina,15,624,200,21.2,Governor,Parmer,0
Angelina,15,624,200,21.2,Governor,Pavitt,0
Angelina,16,2260,482,33.3,Governor,Abbott,309
Angelina,16,2260,482,33.3,Governor,Davis,165
Angelina,16,2260,482,33.3,Governor,Glass,4
Angelina,16,2260,482,33.3,Governor,Parmer,2
Angelina,16,2260,482,33.3,Governor,Pavitt,0
Angelina,17,1623,649,1.7,Governor,Abbott,532
Angelina,17,1623,649,1.7,Governor,Davis,98
Angelina,17,1623,649,1.7,Governor,Glass,6
Angelina,17,1623,649,1.7,Governor,Parmer,2
Angelina,17,1623,649,1.7,Governor,Pavitt,0
Angelina,18,635,209,6.5,Governor,Abbott,152
Angelina,18,635,209,6.5,Governor,Davis,51
Angelina,18,635,209,6.5,Governor,Glass,4
Angelina,18,635,209,6.5,Governor,Parmer,0
Angelina,18,635,209,6.5,Governor,Pavitt,0
Angelina,19,1456,687,3.6,Governor,Abbott,526
Angelina,19,1456,687,3.6,Governor,Davis,159
Angelina,19,1456,687,3.6,Governor,Glass,2
Angelina,19,1456,687,3.6,Governor,Parmer,0
Angelina,19,1456,687,3.6,Governor,Pavitt,0
Angelina,20,2939,684,14.8,Governor,Abbott,96
Angelina,20,2939,684,14.8,Governor,Davis,573
Angelina,20,2939,684,14.8,Governor,Glass,2
Angelina,20,2939,684,14.8,Governor,Parmer,1
Angelina,20,2939,684,14.8,Governor,Pavitt,0
Angelina,21,1206,442,4.1,Governor,Abbott,346
Angelina,21,1206,442,4.1,Governor,Davis,85
Angelina,21,1206,442,4.1,Governor,Glass,6
Angelina,21,1206,442,4.1,Governor,Parmer,3
Angelina,21,1206,442,4.1,Governor,Pavitt,0
Angelina,22,1074,366,3.2,Governor,Abbott,307
Angelina,22,1074,366,3.2,Governor,Davis,55
Angelina,22,1074,366,3.2,Governor,Glass,0
Angelina,22,1074,366,3.2,Governor,Parmer,1
Angelina,22,1074,366,3.2,Governor,Pavitt,0
Angelina,23,587,217,4.1,Governor,Abbott,190
Angelina,23,587,217,4.1,Governor,Davis,25
Angelina,23,587,217,4.1,Governor,Glass,2
Angelina,23,587,217,4.1,Governor,Parmer,0
Angelina,23,587,217,4.1,Governor,Pavitt,0
Angelina,24,2543,726,10.7,Governor,Abbott,613
Angelina,24,2543,726,10.7,Governor,Davis,99
Angelina,24,2543,726,10.7,Governor,Glass,10
Angelina,24,2543,726,10.7,Governor,Parmer,3
Angelina,24,2543,726,10.7,Governor,Pavitt,0
Angelina,25,2164,703,9.8,Governor,Abbott,579
Angelina,25,2164,703,9.8,Governor,Davis,110
Angelina,25,2164,703,9.8,Governor,Glass,6
Angelina,25,2164,703,9.8,Governor,Parmer,1
Angelina,25,2164,703,9.8,Governor,Pavitt,3
Angelina,26,1519,711,3.8,Governor,Abbott,627
Angelina,26,1519,711,3.8,Governor,Davis,76
Angelina,26,1519,711,3.8,Governor,Glass,6
Angelina,26,1519,711,3.8,Governor,Parmer,0
Angelina,26,1519,711,3.8,Governor,Pavitt,1
Angelina,27,354,146,2.5,Governor,Abbott,131
Angelina,27,354,146,2.5,Governor,Davis,11
Angelina,27,354,146,2.5,Governor,Glass,2
Angelina,27,354,146,2.5,Governor,Parmer,1
Angelina,27,354,146,2.5,Governor,Pavitt,0
Angelina,28,1035,420,13.3,Governor,Abbott,363
Angelina,28,1035,420,13.3,Governor,Davis,51
Angelina,28,1035,420,13.3,Governor,Glass,3
Angelina,28,1035,420,13.3,Governor,Parmer,1
Angelina,28,1035,420,13.3,Governor,Pavitt,0
Angelina,29,1479,506,5.6,Governor,Abbott,433
Angelina,29,1479,506,5.6,Governor,Davis,62
Angelina,29,1479,506,5.6,Governor,Glass,2
Angelina,29,1479,506,5.6,Governor,Parmer,0
Angelina,29,1479,506,5.6,Governor,Pavitt,0
Angelina,30,989,361,2.5,Governor,Abbott,316
Angelina,30,989,361,2.5,Governor,Davis,36
Angelina,30,989,361,2.5,Governor,Glass,2
Angelina,30,989,361,2.5,Governor,Parmer,2
Angelina,30,989,361,2.5,Governor,Pavitt,0
Angelina,31,439,85,21.6,Governor,Abbott,72
Angelina,31,439,85,21.6,Governor,Davis,12
Angelina,31,439,85,21.6,Governor,Glass,1
Angelina,31,439,85,21.6,Governor,Parmer,0
Angelina,31,439,85,21.6,Governor,Pavitt,0
Angelina,32,123,55,0,Governor,Abbott,49
Angelina,32,123,55,0,Governor,Davis,5
Angelina,32,123,55,0,Governor,Glass,0
Angelina,32,123,55,0,Governor,Parmer,1
Angelina,32,123,55,0,Governor,Pavitt,0
Angelina,33,1198,464,2,Governor,Abbott,428
Angelina,33,1198,464,2,Governor,Davis,31
Angelina,33,1198,464,2,Governor,Glass,1
Angelina,33,1198,464,2,Governor,Parmer,1
Angelina,33,1198,464,2,Governor,Pavitt,0
Angelina,34,2044,831,4.4,Governor,Abbott,668
Angelina,34,2044,831,4.4,Governor,Davis,145
Angelina,34,2044,831,4.4,Governor,Glass,6
Angelina,34,2044,831,4.4,Governor,Parmer,1
Angelina,34,2044,831,4.4,Governor,Pavitt,6
Angelina,35,1784,718,4.7,Governor,Abbott,597
Angelina,35,1784,718,4.7,Governor,Davis,107
Angelina,35,1784,718,4.7,Governor,Glass,5
Angelina,35,1784,718,4.7,Governor,Parmer,3
Angelina,35,1784,718,4.7,Governor,Pavitt,1
Angelina,36,2,1,0,Governor,Abbott,0
Angelina,36,2,1,0,Governor,Davis,0
Angelina,36,2,1,0,Governor,Glass,0
Angelina,36,2,1,0,Governor,Parmer,0
Angelina,36,2,1,0,Governor,Pavitt,0
Angelina,37,439,160,8.9,Governor,Abbott,123
Angelina,37,439,160,8.9,Governor,Davis,28
Angelina,37,439,160,8.9,Governor,Glass,7
Angelina,37,439,160,8.9,Governor,Parmer,1
Angelina,37,439,160,8.9,Governor,Pavitt,0
Angelina,38,396,126,14.6,Governor,Abbott,110
Angelina,38,396,126,14.6,Governor,Davis,12
Angelina,38,396,126,14.6,Governor,Glass,2
Angelina,38,396,126,14.6,Governor,Parmer,1
Angelina,38,396,126,14.6,Governor,Pavitt,0
Angelina,39,540,175,5.2,Governor,Abbott,147
Angelina,39,540,175,5.2,Governor,Davis,27
Angelina,39,540,175,5.2,Governor,Glass,1
Angelina,39,540,175,5.2,Governor,Parmer,0
Angelina,39,540,175,5.2,Governor,Pavitt,0
Angelina,40,808,275,8,Governor,Abbott,212
Angelina,40,808,275,8,Governor,Davis,56
Angelina,40,808,275,8,Governor,Glass,3
Angelina,40,808,275,8,Governor,Parmer,2
Angelina,40,808,275,8,Governor,Pavitt,0
Angelina,011B,1296,350,2.3,Governor,Abbott,276
Angelina,011B,1296,350,2.3,Governor,Davis,65
Angelina,011B,1296,350,2.3,Governor,Glass,2
Angelina,011B,1296,350,2.3,Governor,Parmer,1
Angelina,011B,1296,350,2.3,Governor,Pavitt,0
Angelina,017B,470,140,1.5,Governor,Abbott,114
Angelina,017B,470,140,1.5,Governor,Davis,24
Angelina,017B,470,140,1.5,Governor,Glass,0
Angelina,017B,470,140,1.5,Governor,Parmer,1
Angelina,017B,470,140,1.5,Governor,Pavitt,0
Aransas,1,1985,717,12.2,Governor,Abbott,550
Aransas,1,1985,717,12.2,Governor,Davis,155
Aransas,1,1985,717,12.2,Governor,Glass,5
Aransas,1,1985,717,12.2,Governor,Parmer,2
Aransas,1,1985,717,12.2,Governor,Pavitt,1
Aransas,2,3496,1081,31.7,Governor,Abbott,658
Aransas,2,3496,1081,31.7,Governor,Davis,362
Aransas,2,3496,1081,31.7,Governor,Glass,24
Aransas,2,3496,1081,31.7,Governor,Parmer,14
Aransas,2,3496,1081,31.7,Governor,Pavitt,1
Aransas,3,4053,1870,9.7,Governor,Abbott,1401
Aransas,3,4053,1870,9.7,Governor,Davis,431
Aransas,3,4053,1870,9.7,Governor,Glass,24
Aransas,3,4053,1870,9.7,Governor,Parmer,5
Aransas,3,4053,1870,9.7,Governor,Pavitt,1
Aransas,4,3529,1564,8.6,Governor,Abbott,1171
Aransas,4,3529,1564,8.6,Governor,Davis,348
Aransas,4,3529,1564,8.6,Governor,Glass,23
Aransas,4,3529,1564,8.6,Governor,Parmer,10
Aransas,4,3529,1564,8.6,Governor,Pavitt,2
Aransas,001A,1729,400,20,Governor,Abbott,289
Aransas,001A,1729,400,20,Governor,Davis,96
Aransas,001A,1729,400,20,Governor,Glass,8
Aransas,001A,1729,400,20,Governor,Parmer,2
Aransas,001A,1729,400,20,Governor,Pavitt,0
Aransas,004A,1021,482,9.2,Governor,Abbott,384
Aransas,004A,1021,482,9.2,Governor,Davis,87
Aransas,004A,1021,482,9.2,Governor,Glass,6
Aransas,004A,1021,482,9.2,Governor,Parmer,2
Aransas,004A,1021,482,9.2,Governor,Pavitt,0
Archer,1,1399,487,3.7,Governor,Abbott,412
Archer,1,1399,487,3.7,Governor,Davis,53
Archer,1,1399,487,3.7,Governor,Glass,8
Archer,1,1399,487,3.7,Governor,Parmer,1
Archer,1,1399,487,3.7,Governor,Pavitt,0
Archer,2,898,390,1.7,Governor,Abbott,338
Archer,2,898,390,1.7,Governor,Davis,40
Archer,2,898,390,1.7,Governor,Glass,6
Archer,2,898,390,1.7,Governor,Parmer,1
Archer,2,898,390,1.7,Governor,Pavitt,0
Archer,3,354,138,5.4,Governor,Abbott,120
Archer,3,354,138,5.4,Governor,Davis,14
Archer,3,354,138,5.4,Governor,Glass,0
Archer,3,354,138,5.4,Governor,Parmer,0
Archer,3,354,138,5.4,Governor,Pavitt,0
Archer,4,638,264,6,Governor,Abbott,246
Archer,4,638,264,6,Governor,Davis,11
Archer,4,638,264,6,Governor,Glass,2
Archer,4,638,264,6,Governor,Parmer,1
Archer,4,638,264,6,Governor,Pavitt,0
Archer,5,143,92,2.1,Governor,Abbott,75
Archer,5,143,92,2.1,Governor,Davis,9
Archer,5,143,92,2.1,Governor,Glass,1
Archer,5,143,92,2.1,Governor,Parmer,1
Archer,5,143,92,2.1,Governor,Pavitt,0
Archer,6,1239,594,1.8,Governor,Abbott,503
Archer,6,1239,594,1.8,Governor,Davis,64
Archer,6,1239,594,1.8,Governor,Glass,8
Archer,6,1239,594,1.8,Governor,Parmer,5
Archer,6,1239,594,1.8,Governor,Pavitt,0
Archer,7,240,97,1.7,Governor,Abbott,77
Archer,7,240,97,1.7,Governor,Davis,17
Archer,7,240,97,1.7,Governor,Glass,0
Archer,7,240,97,1.7,Governor,Parmer,0
Archer,7,240,97,1.7,Governor,Pavitt,0
Archer,8,314,162,2.9,Governor,Abbott,140
Archer,8,314,162,2.9,Governor,Davis,18
Archer,8,314,162,2.9,Governor,Glass,1
Archer,8,314,162,2.9,Governor,Parmer,0
Archer,8,314,162,2.9,Governor,Pavitt,0
Archer,9,168,79,1.2,Governor,Abbott,66
Archer,9,168,79,1.2,Governor,Davis,9
Archer,9,168,79,1.2,Governor,Glass,0
Archer,9,168,79,1.2,Governor,Parmer,0
Archer,9,168,79,1.2,Governor,Pavitt,0
Archer,10,778,345,2.6,Governor,Abbott,270
Archer,10,778,345,2.6,Governor,Davis,65
Archer,10,778,345,2.6,Governor,Glass,0
Archer,10,778,345,2.6,Governor,Parmer,2
Archer,10,778,345,2.6,Governor,Pavitt,0
Archer,11,129,52,2.3,Governor,Abbott,50
Archer,11,129,52,2.3,Governor,Davis,2
Archer,11,129,52,2.3,Governor,Glass,0
Archer,11,129,52,2.3,Governor,Parmer,0
Archer,11,129,52,2.3,Governor,Pavitt,0
Armstrong,CNTY,,235,0,Governor,Abbott,196
Armstrong,CNTY,,235,0,Governor,Davis,36
Armstrong,CNTY,,235,0,Governor,Glass,2
Armstrong,CNTY,,235,0,Governor,Parmer,1
Armstrong,CNTY,,235,0,Governor,Pavitt,0
Armstrong,101,341,88,2.9,Governor,Abbott,81
Armstrong,101,341,88,2.9,Governor,Davis,6
Armstrong,101,341,88,2.9,Governor,Glass,1
Armstrong,101,341,88,2.9,Governor,Parmer,0
Armstrong,101,341,88,2.9,Governor,Pavitt,0
Armstrong,201,210,40,6.7,Governor,Abbott,35
Armstrong,201,210,40,6.7,Governor,Davis,3
Armstrong,201,210,40,6.7,Governor,Glass,2
Armstrong,201,210,40,6.7,Governor,Parmer,0
Armstrong,201,210,40,6.7,Governor,Pavitt,0
Armstrong,202,87,23,1.1,Governor,Abbott,18
Armstrong,202,87,23,1.1,Governor,Davis,4
Armstrong,202,87,23,1.1,Governor,Glass,1
Armstrong,202,87,23,1.1,Governor,Parmer,0
Armstrong,202,87,23,1.1,Governor,Pavitt,0
Armstrong,301,282,72,2.1,Governor,Abbott,67
Armstrong,301,282,72,2.1,Governor,Davis,3
Armstrong,301,282,72,2.1,Governor,Glass,1
Armstrong,301,282,72,2.1,Governor,Parmer,0
Armstrong,301,282,72,2.1,Governor,Pavitt,0
Armstrong,303,71,26,1.4,Governor,Abbott,23
Armstrong,303,71,26,1.4,Governor,Davis,2
Armstrong,303,71,26,1.4,Governor,Glass,0
Armstrong,303,71,26,1.4,Governor,Parmer,0
Armstrong,303,71,26,1.4,Governor,Pavitt,0
Armstrong,401,159,35,3.8,Governor,Abbott,29
Armstrong,401,159,35,3.8,Governor,Davis,4
Armstrong,401,159,35,3.8,Governor,Glass,2
Armstrong,401,159,35,3.8,Governor,Parmer,0
Armstrong,401,159,35,3.8,Governor,Pavitt,0
Armstrong,402,160,49,3.1,Governor,Abbott,48
Armstrong,402,160,49,3.1,Governor,Davis,1
Armstrong,402,160,49,3.1,Governor,Glass,0
Armstrong,402,160,49,3.1,Governor,Parmer,0
Armstrong,402,160,49,3.1,Governor,Pavitt,0
Armstrong,404,24,5,4.2,Governor,Abbott,5
Armstrong,404,24,5,4.2,Governor,Davis,0
Armstrong,404,24,5,4.2,Governor,Glass,0
Armstrong,404,24,5,4.2,Governor,Parmer,0
Armstrong,404,24,5,4.2,Governor,Pavitt,0
Atascosa,1,744,253,39.9,Governor,Abbott,186
Atascosa,1,744,253,39.9,Governor,Davis,59
Atascosa,1,744,253,39.9,Governor,Glass,4
Atascosa,1,744,253,39.9,Governor,Parmer,1
Atascosa,1,744,253,39.9,Governor,Pavitt,0
Atascosa,2,1182,249,64.6,Governor,Abbott,134
Atascosa,2,1182,249,64.6,Governor,Davis,111
Atascosa,2,1182,249,64.6,Governor,Glass,3
Atascosa,2,1182,249,64.6,Governor,Parmer,0
Atascosa,2,1182,249,64.6,Governor,Pavitt,0
Atascosa,3,1574,392,50.9,Governor,Abbott,254
Atascosa,3,1574,392,50.9,Governor,Davis,134
Atascosa,3,1574,392,50.9,Governor,Glass,2
Atascosa,3,1574,392,50.9,Governor,Parmer,0
Atascosa,3,1574,392,50.9,Governor,Pavitt,0
Atascosa,4,166,56,54.8,Governor,Abbott,42
Atascosa,4,166,56,54.8,Governor,Davis,13
Atascosa,4,166,56,54.8,Governor,Glass,0
Atascosa,4,166,56,54.8,Governor,Parmer,0
Atascosa,4,166,56,54.8,Governor,Pavitt,0
Atascosa,5,1615,323,61.1,Governor,Abbott,169
Atascosa,5,1615,323,61.1,Governor,Davis,148
Atascosa,5,1615,323,61.1,Governor,Glass,1
Atascosa,5,1615,323,61.1,Governor,Parmer,2
Atascosa,5,1615,323,61.1,Governor,Pavitt,0
Atascosa,6,73,28,13.7,Governor,Abbott,26
Atascosa,6,73,28,13.7,Governor,Davis,2
Atascosa,6,73,28,13.7,Governor,Glass,0
Atascosa,6,73,28,13.7,Governor,Parmer,0
Atascosa,6,73,28,13.7,Governor,Pavitt,0
Atascosa,7,1591,389,61.8,Governor,Abbott,225
Atascosa,7,1591,389,61.8,Governor,Davis,147
Atascosa,7,1591,389,61.8,Governor,Glass,6
Atascosa,7,1591,389,61.8,Governor,Parmer,1
Atascosa,7,1591,389,61.8,Governor,Pavitt,1
Atascosa,8,456,188,49.8,Governor,Abbott,119
Atascosa,8,456,188,49.8,Governor,Davis,60
Atascosa,8,456,188,49.8,Governor,Glass,4
Atascosa,8,456,188,49.8,Governor,Parmer,0
Atascosa,8,456,188,49.8,Governor,Pavitt,0
Atascosa,9,104,48,4.8,Governor,Abbott,42
Atascosa,9,104,48,4.8,Governor,Davis,6
Atascosa,9,104,48,4.8,Governor,Glass,0
Atascosa,9,104,48,4.8,Governor,Parmer,0
Atascosa,9,104,48,4.8,Governor,Pavitt,0
Atascosa,10,975,319,53.2,Governor,Abbott,207
Atascosa,10,975,319,53.2,Governor,Davis,103
Atascosa,10,975,319,53.2,Governor,Glass,8
Atascosa,10,975,319,53.2,Governor,Parmer,0
Atascosa,10,975,319,53.2,Governor,Pavitt,0
Atascosa,11,54,36,5.6,Governor,Abbott,29
Atascosa,11,54,36,5.6,Governor,Davis,5
Atascosa,11,54,36,5.6,Governor,Glass,0
Atascosa,11,54,36,5.6,Governor,Parmer,0
Atascosa,11,54,36,5.6,Governor,Pavitt,1
Atascosa,12,1244,356,55.9,Governor,Abbott,238
Atascosa,12,1244,356,55.9,Governor,Davis,108
Atascosa,12,1244,356,55.9,Governor,Glass,3
Atascosa,12,1244,356,55.9,Governor,Parmer,1
Atascosa,12,1244,356,55.9,Governor,Pavitt,0
Atascosa,13,2166,787,44,Governor,Abbott,521
