county,precinct,vr,to,ssvr,Office,Candidate,votes
Anderson,1,1802,926,8,U.S. Sen,Cruz,659
Anderson,1,1802,926,8,U.S. Sen,O'Rourke,261
Anderson,1,1802,926,8,U.S. Sen,Dikeman,6
Anderson,2,2512,1237,3.5,U.S. Sen,Cruz,1062
Anderson,2,2512,1237,3.5,U.S. Sen,O'Rourke,168
Anderson,2,2512,1237,3.5,U.S. Sen,Dikeman,7
Anderson,3,1195,675,4.3,U.S. Sen,Cruz,571
Anderson,3,1195,675,4.3,U.S. Sen,O'Rourke,99
Anderson,3,1195,675,4.3,U.S. Sen,Dikeman,4
Anderson,4,1567,853,2.6,U.S. Sen,Cruz,752
Anderson,4,1567,853,2.6,U.S. Sen,O'Rourke,97
Anderson,4,1567,853,2.6,U.S. Sen,Dikeman,3
Anderson,5,296,191,2.4,U.S. Sen,Cruz,179
Anderson,5,296,191,2.4,U.S. Sen,O'Rourke,11
Anderson,5,296,191,2.4,U.S. Sen,Dikeman,1
Anderson,6,1441,650,9,U.S. Sen,Cruz,263
Anderson,6,1441,650,9,U.S. Sen,O'Rourke,383
Anderson,6,1441,650,9,U.S. Sen,Dikeman,4
Anderson,7,1403,536,17,U.S. Sen,Cruz,88
Anderson,7,1403,536,17,U.S. Sen,O'Rourke,445
Anderson,7,1403,536,17,U.S. Sen,Dikeman,2
Anderson,8,354,150,18.6,U.S. Sen,Cruz,44
Anderson,8,354,150,18.6,U.S. Sen,O'Rourke,105
Anderson,8,354,150,18.6,U.S. Sen,Dikeman,1
Anderson,9,1319,706,4.8,U.S. Sen,Cruz,563
Anderson,9,1319,706,4.8,U.S. Sen,O'Rourke,132
Anderson,9,1319,706,4.8,U.S. Sen,Dikeman,8
Anderson,10,547,260,6.9,U.S. Sen,Cruz,231
Anderson,10,547,260,6.9,U.S. Sen,O'Rourke,26
Anderson,10,547,260,6.9,U.S. Sen,Dikeman,1
Anderson,11,1274,645,3.3,U.S. Sen,Cruz,495
Anderson,11,1274,645,3.3,U.S. Sen,O'Rourke,148
Anderson,11,1274,645,3.3,U.S. Sen,Dikeman,2
Anderson,13,1747,874,10.2,U.S. Sen,Cruz,604
Anderson,13,1747,874,10.2,U.S. Sen,O'Rourke,259
Anderson,13,1747,874,10.2,U.S. Sen,Dikeman,9
Anderson,15,925,546,5.7,U.S. Sen,Cruz,476
Anderson,15,925,546,5.7,U.S. Sen,O'Rourke,63
Anderson,15,925,546,5.7,U.S. Sen,Dikeman,6
Anderson,16,813,448,4.6,U.S. Sen,Cruz,351
Anderson,16,813,448,4.6,U.S. Sen,O'Rourke,91
Anderson,16,813,448,4.6,U.S. Sen,Dikeman,3
Anderson,17,834,443,7.1,U.S. Sen,Cruz,341
Anderson,17,834,443,7.1,U.S. Sen,O'Rourke,97
Anderson,17,834,443,7.1,U.S. Sen,Dikeman,4
Anderson,18,2043,1118,2.4,U.S. Sen,Cruz,920
Anderson,18,2043,1118,2.4,U.S. Sen,O'Rourke,185
Anderson,18,2043,1118,2.4,U.S. Sen,Dikeman,8
Anderson,19,2209,1050,8.8,U.S. Sen,Cruz,795
Anderson,19,2209,1050,8.8,U.S. Sen,O'Rourke,242
Anderson,19,2209,1050,8.8,U.S. Sen,Dikeman,9
Anderson,20,1137,561,12.7,U.S. Sen,Cruz,409
Anderson,20,1137,561,12.7,U.S. Sen,O'Rourke,146
Anderson,20,1137,561,12.7,U.S. Sen,Dikeman,6
Anderson,21,1819,987,6.3,U.S. Sen,Cruz,845
Anderson,21,1819,987,6.3,U.S. Sen,O'Rourke,137
Anderson,21,1819,987,6.3,U.S. Sen,Dikeman,3
Anderson,22,990,634,4.2,U.S. Sen,Cruz,533
Anderson,22,990,634,4.2,U.S. Sen,O'Rourke,99
Anderson,22,990,634,4.2,U.S. Sen,Dikeman,0
Anderson,23,1289,780,2.8,U.S. Sen,Cruz,702
Anderson,23,1289,780,2.8,U.S. Sen,O'Rourke,74
Anderson,23,1289,780,2.8,U.S. Sen,Dikeman,4
Anderson,24,816,494,2.7,U.S. Sen,Cruz,452
Anderson,24,816,494,2.7,U.S. Sen,O'Rourke,39
Anderson,24,816,494,2.7,U.S. Sen,Dikeman,3
Andrews,1,2396,918,43.1,U.S. Sen,Cruz,716
Andrews,1,2396,918,43.1,U.S. Sen,O'Rourke,196
Andrews,1,2396,918,43.1,U.S. Sen,Dikeman,6
Andrews,2,2876,1489,28.6,U.S. Sen,Cruz,1281
Andrews,2,2876,1489,28.6,U.S. Sen,O'Rourke,200
Andrews,2,2876,1489,28.6,U.S. Sen,Dikeman,8
Andrews,3,2244,987,38.3,U.S. Sen,Cruz,784
Andrews,3,2244,987,38.3,U.S. Sen,O'Rourke,202
Andrews,3,2244,987,38.3,U.S. Sen,Dikeman,1
Andrews,4,2056,737,48.7,U.S. Sen,Cruz,557
Andrews,4,2056,737,48.7,U.S. Sen,O'Rourke,178
Andrews,4,2056,737,48.7,U.S. Sen,Dikeman,2
Angelina,1,564,227,26.8,U.S. Sen,Cruz,125
Angelina,1,564,227,26.8,U.S. Sen,O'Rourke,99
Angelina,1,564,227,26.8,U.S. Sen,Dikeman,0
Angelina,2,2582,1023,19.5,U.S. Sen,Cruz,263
Angelina,2,2582,1023,19.5,U.S. Sen,O'Rourke,741
Angelina,2,2582,1023,19.5,U.S. Sen,Dikeman,5
Angelina,3,1969,935,10.8,U.S. Sen,Cruz,758
Angelina,3,1969,935,10.8,U.S. Sen,O'Rourke,165
Angelina,3,1969,935,10.8,U.S. Sen,Dikeman,6
Angelina,4,1540,633,13.4,U.S. Sen,Cruz,350
Angelina,4,1540,633,13.4,U.S. Sen,O'Rourke,277
Angelina,4,1540,633,13.4,U.S. Sen,Dikeman,4
Angelina,5,2001,920,13.7,U.S. Sen,Cruz,513
Angelina,5,2001,920,13.7,U.S. Sen,O'Rourke,398
Angelina,5,2001,920,13.7,U.S. Sen,Dikeman,6
Angelina,6,441,242,3.9,U.S. Sen,Cruz,200
Angelina,6,441,242,3.9,U.S. Sen,O'Rourke,39
Angelina,6,441,242,3.9,U.S. Sen,Dikeman,2
Angelina,7,1215,731,5.4,U.S. Sen,Cruz,647
Angelina,7,1215,731,5.4,U.S. Sen,O'Rourke,82
Angelina,7,1215,731,5.4,U.S. Sen,Dikeman,2
Angelina,8,1144,759,3.1,U.S. Sen,Cruz,674
Angelina,8,1144,759,3.1,U.S. Sen,O'Rourke,81
Angelina,8,1144,759,3.1,U.S. Sen,Dikeman,3
Angelina,9,294,195,6.1,U.S. Sen,Cruz,147
Angelina,9,294,195,6.1,U.S. Sen,O'Rourke,48
Angelina,9,294,195,6.1,U.S. Sen,Dikeman,0
Angelina,10,1325,484,16.2,U.S. Sen,Cruz,253
Angelina,10,1325,484,16.2,U.S. Sen,O'Rourke,226
Angelina,10,1325,484,16.2,U.S. Sen,Dikeman,1
Angelina,11,2075,1210,3.1,U.S. Sen,Cruz,1097
Angelina,11,2075,1210,3.1,U.S. Sen,O'Rourke,105
Angelina,11,2075,1210,3.1,U.S. Sen,Dikeman,6
Angelina,12,864,477,5.8,U.S. Sen,Cruz,389
Angelina,12,864,477,5.8,U.S. Sen,O'Rourke,86
Angelina,12,864,477,5.8,U.S. Sen,Dikeman,1
Angelina,13,696,339,12.8,U.S. Sen,Cruz,188
Angelina,13,696,339,12.8,U.S. Sen,O'Rourke,144
Angelina,13,696,339,12.8,U.S. Sen,Dikeman,4
Angelina,14,1839,1089,9.6,U.S. Sen,Cruz,758
Angelina,14,1839,1089,9.6,U.S. Sen,O'Rourke,316
Angelina,14,1839,1089,9.6,U.S. Sen,Dikeman,5
Angelina,15,670,356,22.8,U.S. Sen,Cruz,290
Angelina,15,670,356,22.8,U.S. Sen,O'Rourke,66
Angelina,15,670,356,22.8,U.S. Sen,Dikeman,0
Angelina,16,2216,917,38,U.S. Sen,Cruz,438
Angelina,16,2216,917,38,U.S. Sen,O'Rourke,469
Angelina,16,2216,917,38,U.S. Sen,Dikeman,6
Angelina,17,1606,946,1.4,U.S. Sen,Cruz,828
Angelina,17,1606,946,1.4,U.S. Sen,O'Rourke,112
Angelina,17,1606,946,1.4,U.S. Sen,Dikeman,5
Angelina,18,686,338,8.9,U.S. Sen,Cruz,221
Angelina,18,686,338,8.9,U.S. Sen,O'Rourke,111
Angelina,18,686,338,8.9,U.S. Sen,Dikeman,4
Angelina,19,1426,941,5,U.S. Sen,Cruz,635
Angelina,19,1426,941,5,U.S. Sen,O'Rourke,298
Angelina,19,1426,941,5,U.S. Sen,Dikeman,7
Angelina,20,2899,1076,18.6,U.S. Sen,Cruz,144
Angelina,20,2899,1076,18.6,U.S. Sen,O'Rourke,912
Angelina,20,2899,1076,18.6,U.S. Sen,Dikeman,7
Angelina,21,1199,676,7.3,U.S. Sen,Cruz,511
Angelina,21,1199,676,7.3,U.S. Sen,O'Rourke,158
Angelina,21,1199,676,7.3,U.S. Sen,Dikeman,5
Angelina,22,1106,618,3.4,U.S. Sen,Cruz,530
Angelina,22,1106,618,3.4,U.S. Sen,O'Rourke,85
Angelina,22,1106,618,3.4,U.S. Sen,Dikeman,2
Angelina,23,677,354,4.9,U.S. Sen,Cruz,301
Angelina,23,677,354,4.9,U.S. Sen,O'Rourke,47
Angelina,23,677,354,4.9,U.S. Sen,Dikeman,3
Angelina,24,2663,1263,12.9,U.S. Sen,Cruz,981
Angelina,24,2663,1263,12.9,U.S. Sen,O'Rourke,264
Angelina,24,2663,1263,12.9,U.S. Sen,Dikeman,14
Angelina,25,2293,1190,11.3,U.S. Sen,Cruz,983
Angelina,25,2293,1190,11.3,U.S. Sen,O'Rourke,198
Angelina,25,2293,1190,11.3,U.S. Sen,Dikeman,7
Angelina,26,1577,1003,4.7,U.S. Sen,Cruz,880
Angelina,26,1577,1003,4.7,U.S. Sen,O'Rourke,116
Angelina,26,1577,1003,4.7,U.S. Sen,Dikeman,4
Angelina,27,359,226,3.9,U.S. Sen,Cruz,200
Angelina,27,359,226,3.9,U.S. Sen,O'Rourke,23
Angelina,27,359,226,3.9,U.S. Sen,Dikeman,1
Angelina,28,1115,676,13.5,U.S. Sen,Cruz,533
Angelina,28,1115,676,13.5,U.S. Sen,O'Rourke,134
Angelina,28,1115,676,13.5,U.S. Sen,Dikeman,6
Angelina,29,1523,834,5.9,U.S. Sen,Cruz,693
Angelina,29,1523,834,5.9,U.S. Sen,O'Rourke,131
Angelina,29,1523,834,5.9,U.S. Sen,Dikeman,6
Angelina,30,1049,563,2.3,U.S. Sen,Cruz,513
Angelina,30,1049,563,2.3,U.S. Sen,O'Rourke,42
Angelina,30,1049,563,2.3,U.S. Sen,Dikeman,4
Angelina,31,458,201,23.4,U.S. Sen,Cruz,148
Angelina,31,458,201,23.4,U.S. Sen,O'Rourke,53
Angelina,31,458,201,23.4,U.S. Sen,Dikeman,0
Angelina,32,106,59,0,U.S. Sen,Cruz,53
Angelina,32,106,59,0,U.S. Sen,O'Rourke,6
Angelina,32,106,59,0,U.S. Sen,Dikeman,0
Angelina,33,1283,737,1.8,U.S. Sen,Cruz,682
Angelina,33,1283,737,1.8,U.S. Sen,O'Rourke,51
Angelina,33,1283,737,1.8,U.S. Sen,Dikeman,2
Angelina,34,2219,1279,5.5,U.S. Sen,Cruz,921
Angelina,34,2219,1279,5.5,U.S. Sen,O'Rourke,347
Angelina,34,2219,1279,5.5,U.S. Sen,Dikeman,11
Angelina,35,1765,1080,5.5,U.S. Sen,Cruz,819
Angelina,35,1765,1080,5.5,U.S. Sen,O'Rourke,255
Angelina,35,1765,1080,5.5,U.S. Sen,Dikeman,2
Angelina,36,1,0,0,U.S. Sen,Cruz,0
Angelina,36,1,0,0,U.S. Sen,O'Rourke,0
Angelina,36,1,0,0,U.S. Sen,Dikeman,0
Angelina,37,478,271,11.7,U.S. Sen,Cruz,223
Angelina,37,478,271,11.7,U.S. Sen,O'Rourke,43
Angelina,37,478,271,11.7,U.S. Sen,Dikeman,3
Angelina,38,422,209,14.7,U.S. Sen,Cruz,172
Angelina,38,422,209,14.7,U.S. Sen,O'Rourke,35
Angelina,38,422,209,14.7,U.S. Sen,Dikeman,2
Angelina,39,537,276,7.8,U.S. Sen,Cruz,180
Angelina,39,537,276,7.8,U.S. Sen,O'Rourke,94
Angelina,39,537,276,7.8,U.S. Sen,Dikeman,1
Angelina,40,844,447,10.7,U.S. Sen,Cruz,277
Angelina,40,844,447,10.7,U.S. Sen,O'Rourke,163
Angelina,40,844,447,10.7,U.S. Sen,Dikeman,4
Angelina,011B,1298,569,2.9,U.S. Sen,Cruz,466
Angelina,011B,1298,569,2.9,U.S. Sen,O'Rourke,97
Angelina,011B,1298,569,2.9,U.S. Sen,Dikeman,2
Angelina,017B,458,196,0.9,U.S. Sen,Cruz,182
Angelina,017B,458,196,0.9,U.S. Sen,O'Rourke,13
Angelina,017B,458,196,0.9,U.S. Sen,Dikeman,0
Aransas,1,2216,1182,13.3,U.S. Sen,Cruz,936
Aransas,1,2216,1182,13.3,U.S. Sen,O'Rourke,237
Aransas,1,2216,1182,13.3,U.S. Sen,Dikeman,9
Aransas,2,3714,1540,31.3,U.S. Sen,Cruz,1017
Aransas,2,3714,1540,31.3,U.S. Sen,O'Rourke,511
Aransas,2,3714,1540,31.3,U.S. Sen,Dikeman,12
Aransas,3,4305,2554,9.8,U.S. Sen,Cruz,1895
Aransas,3,4305,2554,9.8,U.S. Sen,O'Rourke,647
Aransas,3,4305,2554,9.8,U.S. Sen,Dikeman,12
Aransas,4,3909,2298,9.2,U.S. Sen,Cruz,1726
Aransas,4,3909,2298,9.2,U.S. Sen,O'Rourke,552
Aransas,4,3909,2298,9.2,U.S. Sen,Dikeman,16
Aransas,001A,1884,712,20.8,U.S. Sen,Cruz,550
Aransas,001A,1884,712,20.8,U.S. Sen,O'Rourke,154
Aransas,001A,1884,712,20.8,U.S. Sen,Dikeman,5
Aransas,004A,1130,702,8.7,U.S. Sen,Cruz,553
Aransas,004A,1130,702,8.7,U.S. Sen,O'Rourke,146
Aransas,004A,1130,702,8.7,U.S. Sen,Dikeman,2
Archer,1,1329,688,3.8,U.S. Sen,Cruz,608
Archer,1,1329,688,3.8,U.S. Sen,O'Rourke,61
Archer,1,1329,688,3.8,U.S. Sen,Dikeman,5
Archer,2,921,593,1.8,U.S. Sen,Cruz,529
Archer,2,921,593,1.8,U.S. Sen,O'Rourke,56
Archer,2,921,593,1.8,U.S. Sen,Dikeman,2
Archer,3,384,222,6.3,U.S. Sen,Cruz,193
Archer,3,384,222,6.3,U.S. Sen,O'Rourke,27
Archer,3,384,222,6.3,U.S. Sen,Dikeman,2
Archer,4,660,399,5.9,U.S. Sen,Cruz,379
Archer,4,660,399,5.9,U.S. Sen,O'Rourke,17
Archer,4,660,399,5.9,U.S. Sen,Dikeman,0
Archer,5,158,90,1.3,U.S. Sen,Cruz,83
Archer,5,158,90,1.3,U.S. Sen,O'Rourke,5
Archer,5,158,90,1.3,U.S. Sen,Dikeman,1
Archer,6,1180,622,2.6,U.S. Sen,Cruz,528
Archer,6,1180,622,2.6,U.S. Sen,O'Rourke,80
Archer,6,1180,622,2.6,U.S. Sen,Dikeman,5
Archer,7,227,132,1.8,U.S. Sen,Cruz,121
Archer,7,227,132,1.8,U.S. Sen,O'Rourke,9
Archer,7,227,132,1.8,U.S. Sen,Dikeman,1
Archer,8,323,214,2.8,U.S. Sen,Cruz,180
Archer,8,323,214,2.8,U.S. Sen,O'Rourke,30
Archer,8,323,214,2.8,U.S. Sen,Dikeman,0
Archer,9,163,105,0.6,U.S. Sen,Cruz,95
Archer,9,163,105,0.6,U.S. Sen,O'Rourke,9
Archer,9,163,105,0.6,U.S. Sen,Dikeman,0
Archer,10,796,506,3.1,U.S. Sen,Cruz,429
Archer,10,796,506,3.1,U.S. Sen,O'Rourke,72
Archer,10,796,506,3.1,U.S. Sen,Dikeman,2
Archer,11,118,75,6.8,U.S. Sen,Cruz,63
Archer,11,118,75,6.8,U.S. Sen,O'Rourke,10
Archer,11,118,75,6.8,U.S. Sen,Dikeman,0
Armstrong,CNTY,,80,0,U.S. Sen,Cruz,65
Armstrong,CNTY,,80,0,U.S. Sen,O'Rourke,12
Armstrong,CNTY,,80,0,U.S. Sen,Dikeman,2
Armstrong,101,357,216,3.9,U.S. Sen,Cruz,204
Armstrong,101,357,216,3.9,U.S. Sen,O'Rourke,12
Armstrong,101,357,216,3.9,U.S. Sen,Dikeman,0
Armstrong,201,224,123,5.8,U.S. Sen,Cruz,104
Armstrong,201,224,123,5.8,U.S. Sen,O'Rourke,18
Armstrong,201,224,123,5.8,U.S. Sen,Dikeman,1
Armstrong,202,77,49,1.3,U.S. Sen,Cruz,42
Armstrong,202,77,49,1.3,U.S. Sen,O'Rourke,7
Armstrong,202,77,49,1.3,U.S. Sen,Dikeman,0
Armstrong,301,293,163,3.4,U.S. Sen,Cruz,155
Armstrong,301,293,163,3.4,U.S. Sen,O'Rourke,5
Armstrong,301,293,163,3.4,U.S. Sen,Dikeman,1
Armstrong,303,65,31,3.1,U.S. Sen,Cruz,23
Armstrong,303,65,31,3.1,U.S. Sen,O'Rourke,8
Armstrong,303,65,31,3.1,U.S. Sen,Dikeman,0
Armstrong,401,189,119,2.6,U.S. Sen,Cruz,111
Armstrong,401,189,119,2.6,U.S. Sen,O'Rourke,6
Armstrong,401,189,119,2.6,U.S. Sen,Dikeman,1
Armstrong,402,179,103,4.5,U.S. Sen,Cruz,96
Armstrong,402,179,103,4.5,U.S. Sen,O'Rourke,6
Armstrong,402,179,103,4.5,U.S. Sen,Dikeman,1
Armstrong,404,30,19,0,U.S. Sen,Cruz,19
Armstrong,404,30,19,0,U.S. Sen,O'Rourke,0
Armstrong,404,30,19,0,U.S. Sen,Dikeman,0
Atascosa,1,828,379,37.7,U.S. Sen,Cruz,280
Atascosa,1,828,379,37.7,U.S. Sen,O'Rourke,94
Atascosa,1,828,379,37.7,U.S. Sen,Dikeman,3
Atascosa,2,1420,500,62.8,U.S. Sen,Cruz,276
Atascosa,2,1420,500,62.8,U.S. Sen,O'Rourke,213
Atascosa,2,1420,500,62.8,U.S. Sen,Dikeman,9
Atascosa,3,1725,646,48.6,U.S. Sen,Cruz,396
Atascosa,3,1725,646,48.6,U.S. Sen,O'Rourke,237
Atascosa,3,1725,646,48.6,U.S. Sen,Dikeman,8
Atascosa,4,155,66,50.3,U.S. Sen,Cruz,49
Atascosa,4,155,66,50.3,U.S. Sen,O'Rourke,17
Atascosa,4,155,66,50.3,U.S. Sen,Dikeman,0
Atascosa,5,1944,712,62.5,U.S. Sen,Cruz,358
Atascosa,5,1944,712,62.5,U.S. Sen,O'Rourke,343
Atascosa,5,1944,712,62.5,U.S. Sen,Dikeman,8
Atascosa,6,95,53,15.8,U.S. Sen,Cruz,50
Atascosa,6,95,53,15.8,U.S. Sen,O'Rourke,1
Atascosa,6,95,53,15.8,U.S. Sen,Dikeman,1
Atascosa,7,1740,674,61.5,U.S. Sen,Cruz,413
Atascosa,7,1740,674,61.5,U.S. Sen,O'Rourke,241
Atascosa,7,1740,674,61.5,U.S. Sen,Dikeman,13
Atascosa,8,503,267,47.3,U.S. Sen,Cruz,168
Atascosa,8,503,267,47.3,U.S. Sen,O'Rourke,93
Atascosa,8,503,267,47.3,U.S. Sen,Dikeman,2
Atascosa,9,134,82,11.2,U.S. Sen,Cruz,67
Atascosa,9,134,82,11.2,U.S. Sen,O'Rourke,13
Atascosa,9,134,82,11.2,U.S. Sen,Dikeman,1
Atascosa,10,1174,588,54.9,U.S. Sen,Cruz,360
Atascosa,10,1174,588,54.9,U.S. Sen,O'Rourke,221
Atascosa,10,1174,588,54.9,U.S. Sen,Dikeman,6
Atascosa,11,49,45,8.2,U.S. Sen,Cruz,34
Atascosa,11,49,45,8.2,U.S. Sen,O'Rourke,8
Atascosa,11,49,45,8.2,U.S. Sen,Dikeman,1
Atascosa,12,1290,598,57.4,U.S. Sen,Cruz,358
Atascosa,12,1290,598,57.4,U.S. Sen,O'Rourke,234
Atascosa,12,1290,598,57.4,U.S. Sen,Dikeman,5
Atascosa,13,2466,1122,44.5,U.S. Sen,Cruz,750
Atascosa,13,2466,1122,44.5,U.S. Sen,O'Rourke,353
Atascosa,13,2466,1122,44.5,U.S. Sen,Dikeman,7
Atascosa,14,414,195,51.7,U.S. Sen,Cruz,141
Atascosa,14,414,195,51.7,U.S. Sen,O'Rourke,51
Atascosa,14,414,195,51.7,U.S. Sen,Dikeman,2
Atascosa,15,2092,830,61.8,U.S. Sen,Cruz,447
Atascosa,15,2092,830,61.8,U.S. Sen,O'Rourke,369
Atascosa,15,2092,830,61.8,U.S. Sen,Dikeman,8
Atascosa,16,252,133,46.8,U.S. Sen,Cruz,80
Atascosa,16,252,133,46.8,U.S. Sen,O'Rourke,49
Atascosa,16,252,133,46.8,U.S. Sen,Dikeman,2
Atascosa,17,2213,860,79.2,U.S. Sen,Cruz,321
Atascosa,17,2213,860,79.2,U.S. Sen,O'Rourke,509
Atascosa,17,2213,860,79.2,U.S. Sen,Dikeman,8
Atascosa,18,1647,709,65.1,U.S. Sen,Cruz,437
Atascosa,18,1647,709,65.1,U.S. Sen,O'Rourke,258
Atascosa,18,1647,709,65.1,U.S. Sen,Dikeman,6
Atascosa,19,458,207,43.9,U.S. Sen,Cruz,149
Atascosa,19,458,207,43.9,U.S. Sen,O'Rourke,55
Atascosa,19,458,207,43.9,U.S. Sen,Dikeman,0
Atascosa,20,3414,1967,28.9,U.S. Sen,Cruz,1488
Atascosa,20,3414,1967,28.9,U.S. Sen,O'Rourke,457
Atascosa,20,3414,1967,28.9,U.S. Sen,Dikeman,11
Atascosa,21,246,145,17.9,U.S. Sen,Cruz,126
Atascosa,21,246,145,17.9,U.S. Sen,O'Rourke,19
Atascosa,21,246,145,17.9,U.S. Sen,Dikeman,0
Atascosa,22,694,410,37,U.S. Sen,Cruz,316
Atascosa,22,694,410,37,U.S. Sen,O'Rourke,87
Atascosa,22,694,410,37,U.S. Sen,Dikeman,3
Atascosa,23,782,286,55,U.S. Sen,Cruz,155
Atascosa,23,782,286,55,U.S. Sen,O'Rourke,126
Atascosa,23,782,286,55,U.S. Sen,Dikeman,4
Atascosa,24,1560,834,48.4,U.S. Sen,Cruz,534
Atascosa,24,1560,834,48.4,U.S. Sen,O'Rourke,284
Atascosa,24,1560,834,48.4,U.S. Sen,Dikeman,11
Austin,101,1369,730,10.7,U.S. Sen,Cruz,576
Austin,101,1369,730,10.7,U.S. Sen,O'Rourke,137
Austin,101,1369,730,10.7,U.S. Sen,Dikeman,9
Austin,102,1320,799,9.6,U.S. Sen,Cruz,618
Austin,102,1320,799,9.6,U.S. Sen,O'Rourke,171
Austin,102,1320,799,9.6,U.S. Sen,Dikeman,4
Austin,103,1407,932,5.4,U.S. Sen,Cruz,787
Austin,103,1407,932,5.4,U.S. Sen,O'Rourke,127
Austin,103,1407,932,5.4,U.S. Sen,Dikeman,11
Austin,104,788,478,10.5,U.S. Sen,Cruz,400
Austin,104,788,478,10.5,U.S. Sen,O'Rourke,75
Austin,104,788,478,10.5,U.S. Sen,Dikeman,2
Austin,205,1953,1151,6.9,U.S. Sen,Cruz,920
Austin,205,1953,1151,6.9,U.S. Sen,O'Rourke,211
Austin,205,1953,1151,6.9,U.S. Sen,Dikeman,9
Austin,206,559,361,5.7,U.S. Sen,Cruz,296
Austin,206,559,361,5.7,U.S. Sen,O'Rourke,60
Austin,206,559,361,5.7,U.S. Sen,Dikeman,0
Austin,207,369,240,3.5,U.S. Sen,Cruz,206
Austin,207,369,240,3.5,U.S. Sen,O'Rourke,28
Austin,207,369,240,3.5,U.S. Sen,Dikeman,3
Austin,208,667,447,4.9,U.S. Sen,Cruz,377
Austin,208,667,447,4.9,U.S. Sen,O'Rourke,64
Austin,208,667,447,4.9,U.S. Sen,Dikeman,2
Austin,209,574,410,3.8,U.S. Sen,Cruz,319
Austin,209,574,410,3.8,U.S. Sen,O'Rourke,81
Austin,209,574,410,3.8,U.S. Sen,Dikeman,3
Austin,210,696,454,6.3,U.S. Sen,Cruz,383
Austin,210,696,454,6.3,U.S. Sen,O'Rourke,65
Austin,210,696,454,6.3,U.S. Sen,Dikeman,1
Austin,211,357,230,7.8,U.S. Sen,Cruz,197
Austin,211,357,230,7.8,U.S. Sen,O'Rourke,30
Austin,211,357,230,7.8,U.S. Sen,Dikeman,2
Austin,312,575,392,8.7,U.S. Sen,Cruz,358
Austin,312,575,392,8.7,U.S. Sen,O'Rourke,34
Austin,312,575,392,8.7,U.S. Sen,Dikeman,0
Austin,313,1172,500,29.9,U.S. Sen,Cruz,232
Austin,313,1172,500,29.9,U.S. Sen,O'Rourke,253
Austin,313,1172,500,29.9,U.S. Sen,Dikeman,2
Austin,314,2714,1437,16.4,U.S. Sen,Cruz,1097
Austin,314,2714,1437,16.4,U.S. Sen,O'Rourke,316
Austin,314,2714,1437,16.4,U.S. Sen,Dikeman,11
Austin,415,1509,735,20.5,U.S. Sen,Cruz,527
Austin,415,1509,735,20.5,U.S. Sen,O'Rourke,193
Austin,415,1509,735,20.5,U.S. Sen,Dikeman,6
Austin,416,1332,685,21.8,U.S. Sen,Cruz,500
Austin,416,1332,685,21.8,U.S. Sen,O'Rourke,164
Austin,416,1332,685,21.8,U.S. Sen,Dikeman,13
Austin,417,663,343,10.6,U.S. Sen,Cruz,234
Austin,417,663,343,10.6,U.S. Sen,O'Rourke,103
Austin,417,663,343,10.6,U.S. Sen,Dikeman,2
Austin,418,1369,831,14.8,U.S. Sen,Cruz,695
Austin,418,1369,831,14.8,U.S. Sen,O'Rourke,129
Austin,418,1369,831,14.8,U.S. Sen,Dikeman,4
Bailey,1,1035,493,38.6,U.S. Sen,Cruz,368
Bailey,1,1035,493,38.6,U.S. Sen,O'Rourke,123
Bailey,1,1035,493,38.6,U.S. Sen,Dikeman,2
Bailey,2,1118,619,24.2,U.S. Sen,Cruz,531
Bailey,2,1118,619,24.2,U.S. Sen,O'Rourke,88
Bailey,2,1118,619,24.2,U.S. Sen,Dikeman,0
Bailey,3,861,291,55.3,U.S. Sen,Cruz,189
Bailey,3,861,291,55.3,U.S. Sen,O'Rourke,99
Bailey,3,861,291,55.3,U.S. Sen,Dikeman,3
Bailey,4,675,211,67.7,U.S. Sen,Cruz,114
Bailey,4,675,211,67.7,U.S. Sen,O'Rourke,95
Bailey,4,675,211,67.7,U.S. Sen,Dikeman,2
Bandera,101,1749,1024,11.3,U.S. Sen,Cruz,824
Bandera,101,1749,1024,11.3,U.S. Sen,O'Rourke,185
Bandera,101,1749,1024,11.3,U.S. Sen,Dikeman,10
Bandera,102,2569,1608,10.7,U.S. Sen,Cruz,1283
Bandera,102,2569,1608,10.7,U.S. Sen,O'Rourke,304
Bandera,102,2569,1608,10.7,U.S. Sen,Dikeman,15
Bandera,203,2229,1279,11.9,U.S. Sen,Cruz,960
Bandera,203,2229,1279,11.9,U.S. Sen,O'Rourke,305
Bandera,203,2229,1279,11.9,U.S. Sen,Dikeman,9
Bandera,204,1627,953,14.8,U.S. Sen,Cruz,702
Bandera,204,1627,953,14.8,U.S. Sen,O'Rourke,234
Bandera,204,1627,953,14.8,U.S. Sen,Dikeman,11
Bandera,305,2550,1426,13.2,U.S. Sen,Cruz,1163
Bandera,305,2550,1426,13.2,U.S. Sen,O'Rourke,241
Bandera,305,2550,1426,13.2,U.S. Sen,Dikeman,10
Bandera,306,1449,935,7.1,U.S. Sen,Cruz,785
Bandera,306,1449,935,7.1,U.S. Sen,O'Rourke,135
Bandera,306,1449,935,7.1,U.S. Sen,Dikeman,7
Bandera,407,2116,1431,9,U.S. Sen,Cruz,1172
Bandera,407,2116,1431,9,U.S. Sen,O'Rourke,249
Bandera,407,2116,1431,9,U.S. Sen,Dikeman,7
