county,precinct,vr,to,ssvr,Office,Candidate,votes
Anderson,1,1629,1026,5.3,President,Romney,754
Anderson,1,1629,1026,5.3,President,Obama,261
Anderson,1,1629,1026,5.3,President,Johnson,10
Anderson,1,1629,1026,5.3,President,Stein,1
Anderson,1,1629,1026,5.3,President,Write-In,0
Anderson,2,2224,1418,2.6,President,Romney,1179
Anderson,2,2224,1418,2.6,President,Obama,228
Anderson,2,2224,1418,2.6,President,Johnson,7
Anderson,2,2224,1418,2.6,President,Stein,4
Anderson,2,2224,1418,2.6,President,Write-In,0
Anderson,3,1116,765,4.7,President,Romney,650
Anderson,3,1116,765,4.7,President,Obama,108
Anderson,3,1116,765,4.7,President,Johnson,6
Anderson,3,1116,765,4.7,President,Stein,1
Anderson,3,1116,765,4.7,President,Write-In,0
Anderson,4,1267,866,1.7,President,Romney,729
Anderson,4,1267,866,1.7,President,Obama,128
Anderson,4,1267,866,1.7,President,Johnson,6
Anderson,4,1267,866,1.7,President,Stein,3
Anderson,4,1267,866,1.7,President,Write-In,0
Anderson,5,269,188,3.7,President,Romney,174
Anderson,5,269,188,3.7,President,Obama,13
Anderson,5,269,188,3.7,President,Johnson,1
Anderson,5,269,188,3.7,President,Stein,0
Anderson,5,269,188,3.7,President,Write-In,0
Anderson,6,1206,707,8,President,Romney,317
Anderson,6,1206,707,8,President,Obama,385
Anderson,6,1206,707,8,President,Johnson,2
Anderson,6,1206,707,8,President,Stein,3
Anderson,6,1206,707,8,President,Write-In,0
Anderson,7,1298,649,14,President,Romney,148
Anderson,7,1298,649,14,President,Obama,499
Anderson,7,1298,649,14,President,Johnson,0
Anderson,7,1298,649,14,President,Stein,2
Anderson,7,1298,649,14,President,Write-In,0
Anderson,8,339,157,15,President,Romney,52
Anderson,8,339,157,15,President,Obama,104
Anderson,8,339,157,15,President,Johnson,1
Anderson,8,339,157,15,President,Stein,0
Anderson,8,339,157,15,President,Write-In,0
Anderson,9,1181,722,3.6,President,Romney,559
Anderson,9,1181,722,3.6,President,Obama,157
Anderson,9,1181,722,3.6,President,Johnson,5
Anderson,9,1181,722,3.6,President,Stein,1
Anderson,9,1181,722,3.6,President,Write-In,0
Anderson,10,494,325,7.1,President,Romney,278
Anderson,10,494,325,7.1,President,Obama,45
Anderson,10,494,325,7.1,President,Johnson,1
Anderson,10,494,325,7.1,President,Stein,1
Anderson,10,494,325,7.1,President,Write-In,0
Anderson,11,1141,703,3.4,President,Romney,518
Anderson,11,1141,703,3.4,President,Obama,179
Anderson,11,1141,703,3.4,President,Johnson,6
Anderson,11,1141,703,3.4,President,Stein,0
Anderson,11,1141,703,3.4,President,Write-In,0
Anderson,13,1646,1049,7.4,President,Romney,782
Anderson,13,1646,1049,7.4,President,Obama,256
Anderson,13,1646,1049,7.4,President,Johnson,8
Anderson,13,1646,1049,7.4,President,Stein,3
Anderson,13,1646,1049,7.4,President,Write-In,0
Anderson,15,850,559,3.6,President,Romney,463
Anderson,15,850,559,3.6,President,Obama,91
Anderson,15,850,559,3.6,President,Johnson,4
Anderson,15,850,559,3.6,President,Stein,1
Anderson,15,850,559,3.6,President,Write-In,0
Anderson,16,701,435,3.1,President,Romney,335
Anderson,16,701,435,3.1,President,Obama,95
Anderson,16,701,435,3.1,President,Johnson,5
Anderson,16,701,435,3.1,President,Stein,0
Anderson,16,701,435,3.1,President,Write-In,0
Anderson,17,813,494,6.3,President,Romney,343
Anderson,17,813,494,6.3,President,Obama,145
Anderson,17,813,494,6.3,President,Johnson,5
Anderson,17,813,494,6.3,President,Stein,1
Anderson,17,813,494,6.3,President,Write-In,0
Anderson,18,1924,1209,1.9,President,Romney,954
Anderson,18,1924,1209,1.9,President,Obama,245
Anderson,18,1924,1209,1.9,President,Johnson,9
Anderson,18,1924,1209,1.9,President,Stein,1
Anderson,18,1924,1209,1.9,President,Write-In,0
Anderson,19,2122,1286,7.3,President,Romney,999
Anderson,19,2122,1286,7.3,President,Obama,280
Anderson,19,2122,1286,7.3,President,Johnson,6
Anderson,19,2122,1286,7.3,President,Stein,1
Anderson,19,2122,1286,7.3,President,Write-In,0
Anderson,20,1116,693,13.1,President,Romney,519
Anderson,20,1116,693,13.1,President,Obama,168
Anderson,20,1116,693,13.1,President,Johnson,6
Anderson,20,1116,693,13.1,President,Stein,0
Anderson,20,1116,693,13.1,President,Write-In,0
Anderson,21,1615,1050,5.9,President,Romney,899
Anderson,21,1615,1050,5.9,President,Obama,139
Anderson,21,1615,1050,5.9,President,Johnson,10
Anderson,21,1615,1050,5.9,President,Stein,2
Anderson,21,1615,1050,5.9,President,Write-In,0
Anderson,22,891,628,2.7,President,Romney,498
Anderson,22,891,628,2.7,President,Obama,127
Anderson,22,891,628,2.7,President,Johnson,2
Anderson,22,891,628,2.7,President,Stein,1
Anderson,22,891,628,2.7,President,Write-In,0
Anderson,23,1138,827,2.6,President,Romney,702
Anderson,23,1138,827,2.6,President,Obama,116
Anderson,23,1138,827,2.6,President,Johnson,6
Anderson,23,1138,827,2.6,President,Stein,2
Anderson,23,1138,827,2.6,President,Write-In,1
Anderson,24,668,456,2.1,President,Romney,410
Anderson,24,668,456,2.1,President,Obama,44
Anderson,24,668,456,2.1,President,Johnson,0
Anderson,24,668,456,2.1,President,Stein,2
Anderson,24,668,456,2.1,President,Write-In,0
Andrews,1,1821,951,39.4,President,Romney,761
Andrews,1,1821,951,39.4,President,Obama,181
Andrews,1,1821,951,39.4,President,Johnson,5
Andrews,1,1821,951,39.4,President,Stein,2
Andrews,1,1821,951,39.4,President,Write-In,2
Andrews,2,2428,1521,23.5,President,Romney,1297
Andrews,2,2428,1521,23.5,President,Obama,199
Andrews,2,2428,1521,23.5,President,Johnson,22
Andrews,2,2428,1521,23.5,President,Stein,3
Andrews,2,2428,1521,23.5,President,Write-In,0
Andrews,3,1987,1144,34.5,President,Romney,932
Andrews,3,1987,1144,34.5,President,Obama,205
Andrews,3,1987,1144,34.5,President,Johnson,6
Andrews,3,1987,1144,34.5,President,Stein,1
Andrews,3,1987,1144,34.5,President,Write-In,0
Andrews,4,1814,866,46.3,President,Romney,649
Andrews,4,1814,866,46.3,President,Obama,210
Andrews,4,1814,866,46.3,President,Johnson,6
Andrews,4,1814,866,46.3,President,Stein,1
Andrews,4,1814,866,46.3,President,Write-In,0
Angelina,1,548,295,17.9,President,Romney,174
Angelina,1,548,295,17.9,President,Obama,115
Angelina,1,548,295,17.9,President,Johnson,2
Angelina,1,548,295,17.9,President,Stein,0
Angelina,1,548,295,17.9,President,Write-In,1
Angelina,2,2601,1275,15.1,President,Romney,322
Angelina,2,2601,1275,15.1,President,Obama,937
Angelina,2,2601,1275,15.1,President,Johnson,3
Angelina,2,2601,1275,15.1,President,Stein,2
Angelina,2,2601,1275,15.1,President,Write-In,1
Angelina,3,1764,1025,9.1,President,Romney,807
Angelina,3,1764,1025,9.1,President,Obama,194
Angelina,3,1764,1025,9.1,President,Johnson,14
Angelina,3,1764,1025,9.1,President,Stein,2
Angelina,3,1764,1025,9.1,President,Write-In,1
Angelina,4,1355,726,9.4,President,Romney,392
Angelina,4,1355,726,9.4,President,Obama,325
Angelina,4,1355,726,9.4,President,Johnson,5
Angelina,4,1355,726,9.4,President,Stein,0
Angelina,4,1355,726,9.4,President,Write-In,1
Angelina,5,1875,1035,11.4,President,Romney,604
Angelina,5,1875,1035,11.4,President,Obama,414
Angelina,5,1875,1035,11.4,President,Johnson,9
Angelina,5,1875,1035,11.4,President,Stein,1
Angelina,5,1875,1035,11.4,President,Write-In,0
Angelina,6,413,261,3.1,President,Romney,214
Angelina,6,413,261,3.1,President,Obama,42
Angelina,6,413,261,3.1,President,Johnson,3
Angelina,6,413,261,3.1,President,Stein,2
Angelina,6,413,261,3.1,President,Write-In,0
Angelina,7,837,559,4.4,President,Romney,508
Angelina,7,837,559,4.4,President,Obama,37
Angelina,7,837,559,4.4,President,Johnson,7
Angelina,7,837,559,4.4,President,Stein,0
Angelina,7,837,559,4.4,President,Write-In,3
Angelina,8,1020,740,3.2,President,Romney,651
Angelina,8,1020,740,3.2,President,Obama,75
Angelina,8,1020,740,3.2,President,Johnson,6
Angelina,8,1020,740,3.2,President,Stein,1
Angelina,8,1020,740,3.2,President,Write-In,2
Angelina,9,269,181,3,President,Romney,135
Angelina,9,269,181,3,President,Obama,40
Angelina,9,269,181,3,President,Johnson,2
Angelina,9,269,181,3,President,Stein,1
Angelina,9,269,181,3,President,Write-In,1
Angelina,10,1272,729,14.8,President,Romney,398
Angelina,10,1272,729,14.8,President,Obama,319
Angelina,10,1272,729,14.8,President,Johnson,4
Angelina,10,1272,729,14.8,President,Stein,3
Angelina,10,1272,729,14.8,President,Write-In,0
Angelina,11,1930,1187,3.2,President,Romney,1028
Angelina,11,1930,1187,3.2,President,Obama,137
Angelina,11,1930,1187,3.2,President,Johnson,11
Angelina,11,1930,1187,3.2,President,Stein,3
Angelina,11,1930,1187,3.2,President,Write-In,4
Angelina,12,863,531,4.1,President,Romney,427
Angelina,12,863,531,4.1,President,Obama,94
Angelina,12,863,531,4.1,President,Johnson,4
Angelina,12,863,531,4.1,President,Stein,1
Angelina,12,863,531,4.1,President,Write-In,1
Angelina,13,693,429,8.4,President,Romney,277
Angelina,13,693,429,8.4,President,Obama,142
Angelina,13,693,429,8.4,President,Johnson,4
Angelina,13,693,429,8.4,President,Stein,0
Angelina,13,693,429,8.4,President,Write-In,4
Angelina,14,1787,1200,7.1,President,Romney,869
Angelina,14,1787,1200,7.1,President,Obama,311
Angelina,14,1787,1200,7.1,President,Johnson,11
Angelina,14,1787,1200,7.1,President,Stein,1
Angelina,14,1787,1200,7.1,President,Write-In,1
Angelina,15,600,340,21.2,President,Romney,272
Angelina,15,600,340,21.2,President,Obama,65
Angelina,15,600,340,21.2,President,Johnson,1
Angelina,15,600,340,21.2,President,Stein,1
Angelina,15,600,340,21.2,President,Write-In,0
Angelina,16,2228,1111,33,President,Romney,571
Angelina,16,2228,1111,33,President,Obama,524
Angelina,16,2228,1111,33,President,Johnson,5
Angelina,16,2228,1111,33,President,Stein,1
Angelina,16,2228,1111,33,President,Write-In,1
Angelina,17,1600,945,1.8,President,Romney,753
Angelina,17,1600,945,1.8,President,Obama,176
Angelina,17,1600,945,1.8,President,Johnson,3
Angelina,17,1600,945,1.8,President,Stein,2
Angelina,17,1600,945,1.8,President,Write-In,1
Angelina,18,618,379,6.1,President,Romney,288
Angelina,18,618,379,6.1,President,Obama,82
Angelina,18,618,379,6.1,President,Johnson,4
Angelina,18,618,379,6.1,President,Stein,1
Angelina,18,618,379,6.1,President,Write-In,0
Angelina,19,1421,1044,3.2,President,Romney,771
Angelina,19,1421,1044,3.2,President,Obama,253
Angelina,19,1421,1044,3.2,President,Johnson,7
Angelina,19,1421,1044,3.2,President,Stein,3
Angelina,19,1421,1044,3.2,President,Write-In,4
Angelina,20,2906,1359,13.6,President,Romney,157
Angelina,20,2906,1359,13.6,President,Obama,1190
Angelina,20,2906,1359,13.6,President,Johnson,5
Angelina,20,2906,1359,13.6,President,Stein,1
Angelina,20,2906,1359,13.6,President,Write-In,0
Angelina,21,1172,741,4.1,President,Romney,567
Angelina,21,1172,741,4.1,President,Obama,167
Angelina,21,1172,741,4.1,President,Johnson,1
Angelina,21,1172,741,4.1,President,Stein,3
Angelina,21,1172,741,4.1,President,Write-In,0
Angelina,22,1031,631,3.1,President,Romney,521
Angelina,22,1031,631,3.1,President,Obama,98
Angelina,22,1031,631,3.1,President,Johnson,4
Angelina,22,1031,631,3.1,President,Stein,1
Angelina,22,1031,631,3.1,President,Write-In,4
Angelina,23,540,349,2.4,President,Romney,296
Angelina,23,540,349,2.4,President,Obama,48
Angelina,23,540,349,2.4,President,Johnson,4
Angelina,23,540,349,2.4,President,Stein,0
Angelina,23,540,349,2.4,President,Write-In,1
Angelina,24,2287,1343,9.8,President,Romney,1089
Angelina,24,2287,1343,9.8,President,Obama,225
Angelina,24,2287,1343,9.8,President,Johnson,9
Angelina,24,2287,1343,9.8,President,Stein,3
Angelina,24,2287,1343,9.8,President,Write-In,4
Angelina,25,2130,1267,9.1,President,Romney,1016
Angelina,25,2130,1267,9.1,President,Obama,227
Angelina,25,2130,1267,9.1,President,Johnson,9
Angelina,25,2130,1267,9.1,President,Stein,3
Angelina,25,2130,1267,9.1,President,Write-In,4
Angelina,26,1442,1028,3.7,President,Romney,886
Angelina,26,1442,1028,3.7,President,Obama,121
Angelina,26,1442,1028,3.7,President,Johnson,10
Angelina,26,1442,1028,3.7,President,Stein,1
Angelina,26,1442,1028,3.7,President,Write-In,3
Angelina,27,350,235,2.6,President,Romney,208
Angelina,27,350,235,2.6,President,Obama,23
Angelina,27,350,235,2.6,President,Johnson,1
Angelina,27,350,235,2.6,President,Stein,1
Angelina,27,350,235,2.6,President,Write-In,0
Angelina,28,1001,672,12.7,President,Romney,542
Angelina,28,1001,672,12.7,President,Obama,111
Angelina,28,1001,672,12.7,President,Johnson,5
Angelina,28,1001,672,12.7,President,Stein,5
Angelina,28,1001,672,12.7,President,Write-In,3
Angelina,29,1413,865,5.4,President,Romney,697
Angelina,29,1413,865,5.4,President,Obama,149
Angelina,29,1413,865,5.4,President,Johnson,10
Angelina,29,1413,865,5.4,President,Stein,1
Angelina,29,1413,865,5.4,President,Write-In,2
Angelina,30,930,546,1.8,President,Romney,462
Angelina,30,930,546,1.8,President,Obama,76
Angelina,30,930,546,1.8,President,Johnson,3
Angelina,30,930,546,1.8,President,Stein,2
Angelina,30,930,546,1.8,President,Write-In,1
Angelina,31,415,224,18.3,President,Romney,169
Angelina,31,415,224,18.3,President,Obama,49
Angelina,31,415,224,18.3,President,Johnson,2
Angelina,31,415,224,18.3,President,Stein,0
Angelina,31,415,224,18.3,President,Write-In,0
Angelina,32,127,82,0,President,Romney,68
Angelina,32,127,82,0,President,Obama,13
Angelina,32,127,82,0,President,Johnson,0
Angelina,32,127,82,0,President,Stein,0
Angelina,32,127,82,0,President,Write-In,0
Angelina,33,1103,712,2.2,President,Romney,621
Angelina,33,1103,712,2.2,President,Obama,80
Angelina,33,1103,712,2.2,President,Johnson,4
Angelina,33,1103,712,2.2,President,Stein,2
Angelina,33,1103,712,2.2,President,Write-In,0
Angelina,34,1916,1278,3.2,President,Romney,1009
Angelina,34,1916,1278,3.2,President,Obama,248
Angelina,34,1916,1278,3.2,President,Johnson,10
Angelina,34,1916,1278,3.2,President,Stein,3
Angelina,34,1916,1278,3.2,President,Write-In,1
Angelina,35,1710,1138,4.3,President,Romney,910
Angelina,35,1710,1138,4.3,President,Obama,203
Angelina,35,1710,1138,4.3,President,Johnson,7
Angelina,35,1710,1138,4.3,President,Stein,3
Angelina,35,1710,1138,4.3,President,Write-In,4
Angelina,36,3,3,0,President,Romney,2
Angelina,36,3,3,0,President,Obama,1
Angelina,36,3,3,0,President,Johnson,0
Angelina,36,3,3,0,President,Stein,0
Angelina,36,3,3,0,President,Write-In,0
Angelina,37,406,246,8.1,President,Romney,198
Angelina,37,406,246,8.1,President,Obama,42
Angelina,37,406,246,8.1,President,Johnson,4
Angelina,37,406,246,8.1,President,Stein,0
Angelina,37,406,246,8.1,President,Write-In,0
Angelina,38,361,220,13,President,Romney,186
Angelina,38,361,220,13,President,Obama,32
Angelina,38,361,220,13,President,Johnson,1
Angelina,38,361,220,13,President,Stein,0
Angelina,38,361,220,13,President,Write-In,0
Angelina,39,578,348,6.2,President,Romney,265
Angelina,39,578,348,6.2,President,Obama,80
Angelina,39,578,348,6.2,President,Johnson,1
Angelina,39,578,348,6.2,President,Stein,0
Angelina,39,578,348,6.2,President,Write-In,1
Angelina,40,821,490,7.4,President,Romney,306
Angelina,40,821,490,7.4,President,Obama,171
Angelina,40,821,490,7.4,President,Johnson,6
Angelina,40,821,490,7.4,President,Stein,1
Angelina,40,821,490,7.4,President,Write-In,3
Angelina,011B,1270,659,2.3,President,Romney,494
Angelina,011B,1270,659,2.3,President,Obama,150
Angelina,011B,1270,659,2.3,President,Johnson,7
Angelina,011B,1270,659,2.3,President,Stein,2
Angelina,011B,1270,659,2.3,President,Write-In,0
Angelina,017B,453,224,1.8,President,Romney,171
Angelina,017B,453,224,1.8,President,Obama,47
Angelina,017B,453,224,1.8,President,Johnson,3
Angelina,017B,453,224,1.8,President,Stein,1
Angelina,017B,453,224,1.8,President,Write-In,0
Aransas,1,1911,1215,10.9,President,Romney,889
Aransas,1,1911,1215,10.9,President,Obama,315
Aransas,1,1911,1215,10.9,President,Johnson,8
Aransas,1,1911,1215,10.9,President,Stein,3
Aransas,1,1911,1215,10.9,President,Write-In,0
Aransas,2,3410,1881,31.5,President,Romney,1118
Aransas,2,3410,1881,31.5,President,Obama,736
Aransas,2,3410,1881,31.5,President,Johnson,19
Aransas,2,3410,1881,31.5,President,Stein,8
Aransas,2,3410,1881,31.5,President,Write-In,0
Aransas,3,3931,2710,9.5,President,Romney,2011
Aransas,3,3931,2710,9.5,President,Obama,684
Aransas,3,3931,2710,9.5,President,Johnson,10
Aransas,3,3931,2710,9.5,President,Stein,5
Aransas,3,3931,2710,9.5,President,Write-In,0
Aransas,4,3397,2370,8.3,President,Romney,1742
Aransas,4,3397,2370,8.3,President,Obama,584
Aransas,4,3397,2370,8.3,President,Johnson,35
Aransas,4,3397,2370,8.3,President,Stein,9
Aransas,4,3397,2370,8.3,President,Write-In,0
Aransas,001A,1645,771,20.5,President,Romney,536
Aransas,001A,1645,771,20.5,President,Obama,225
Aransas,001A,1645,771,20.5,President,Johnson,8
Aransas,001A,1645,771,20.5,President,Stein,2
Aransas,001A,1645,771,20.5,President,Write-In,0
Aransas,004A,975,701,8.2,President,Romney,534
Aransas,004A,975,701,8.2,President,Obama,160
Aransas,004A,975,701,8.2,President,Johnson,7
Aransas,004A,975,701,8.2,President,Stein,0
Aransas,004A,975,701,8.2,President,Write-In,0
Archer,1,1381,837,3.8,President,Romney,733
Archer,1,1381,837,3.8,President,Obama,97
Archer,1,1381,837,3.8,President,Johnson,6
Archer,1,1381,837,3.8,President,Stein,1
Archer,1,1381,837,3.8,President,Write-In,0
Archer,2,861,634,1.5,President,Romney,542
Archer,2,861,634,1.5,President,Obama,83
Archer,2,861,634,1.5,President,Johnson,8
Archer,2,861,634,1.5,President,Stein,1
Archer,2,861,634,1.5,President,Write-In,0
Archer,3,312,220,5.4,President,Romney,195
Archer,3,312,220,5.4,President,Obama,22
Archer,3,312,220,5.4,President,Johnson,3
Archer,3,312,220,5.4,President,Stein,0
Archer,3,312,220,5.4,President,Write-In,0
Archer,4,636,455,4.7,President,Romney,425
Archer,4,636,455,4.7,President,Obama,29
Archer,4,636,455,4.7,President,Johnson,1
Archer,4,636,455,4.7,President,Stein,0
Archer,4,636,455,4.7,President,Write-In,0
Archer,5,138,101,2.2,President,Romney,89
Archer,5,138,101,2.2,President,Obama,12
Archer,5,138,101,2.2,President,Johnson,0
Archer,5,138,101,2.2,President,Stein,0
Archer,5,138,101,2.2,President,Write-In,0
Archer,6,1242,807,1.5,President,Romney,683
Archer,6,1242,807,1.5,President,Obama,115
Archer,6,1242,807,1.5,President,Johnson,7
Archer,6,1242,807,1.5,President,Stein,2
Archer,6,1242,807,1.5,President,Write-In,0
Archer,7,237,149,1.3,President,Romney,136
Archer,7,237,149,1.3,President,Obama,12
Archer,7,237,149,1.3,President,Johnson,1
Archer,7,237,149,1.3,President,Stein,0
Archer,7,237,149,1.3,President,Write-In,0
Archer,8,301,219,3,President,Romney,194
Archer,8,301,219,3,President,Obama,24
Archer,8,301,219,3,President,Johnson,1
Archer,8,301,219,3,President,Stein,0
Archer,8,301,219,3,President,Write-In,0
Archer,9,169,109,1.2,President,Romney,86
Archer,9,169,109,1.2,President,Obama,20
Archer,9,169,109,1.2,President,Johnson,2
Archer,9,169,109,1.2,President,Stein,1
Archer,9,169,109,1.2,President,Write-In,0
Archer,10,775,558,2.5,President,Romney,448
Archer,10,775,558,2.5,President,Obama,105
Archer,10,775,558,2.5,President,Johnson,4
Archer,10,775,558,2.5,President,Stein,1
Archer,10,775,558,2.5,President,Write-In,0
Archer,11,121,75,2.5,President,Romney,69
Archer,11,121,75,2.5,President,Obama,6
Archer,11,121,75,2.5,President,Johnson,0
Archer,11,121,75,2.5,President,Stein,0
Archer,11,121,75,2.5,President,Write-In,0
Armstrong,101,360,232,3.3,President,Romney,208
Armstrong,101,360,232,3.3,President,Obama,22
Armstrong,101,360,232,3.3,President,Johnson,2
Armstrong,101,360,232,3.3,President,Stein,0
Armstrong,101,360,232,3.3,President,Write-In,0
Armstrong,201,242,137,5.4,President,Romney,107
Armstrong,201,242,137,5.4,President,Obama,29
Armstrong,201,242,137,5.4,President,Johnson,1
Armstrong,201,242,137,5.4,President,Stein,0
Armstrong,201,242,137,5.4,President,Write-In,0
Armstrong,202,85,62,2.4,President,Romney,51
Armstrong,202,85,62,2.4,President,Obama,11
Armstrong,202,85,62,2.4,President,Johnson,0
Armstrong,202,85,62,2.4,President,Stein,0
Armstrong,202,85,62,2.4,President,Write-In,0
Armstrong,301,272,185,1.8,President,Romney,166
Armstrong,301,272,185,1.8,President,Obama,17
Armstrong,301,272,185,1.8,President,Johnson,2
Armstrong,301,272,185,1.8,President,Stein,0
Armstrong,301,272,185,1.8,President,Write-In,0
Armstrong,303,75,53,1.3,President,Romney,46
Armstrong,303,75,53,1.3,President,Obama,5
Armstrong,303,75,53,1.3,President,Johnson,0
Armstrong,303,75,53,1.3,President,Stein,1
Armstrong,303,75,53,1.3,President,Write-In,0
Armstrong,401,166,132,1.8,President,Romney,123
Armstrong,401,166,132,1.8,President,Obama,8
Armstrong,401,166,132,1.8,President,Johnson,0
Armstrong,401,166,132,1.8,President,Stein,1
Armstrong,401,166,132,1.8,President,Write-In,0
Armstrong,402,172,119,4.1,President,Romney,108
Armstrong,402,172,119,4.1,President,Obama,6
Armstrong,402,172,119,4.1,President,Johnson,0
Armstrong,402,172,119,4.1,President,Stein,2
Armstrong,402,172,119,4.1,President,Write-In,0
Armstrong,404,22,19,0,President,Romney,19
Armstrong,404,22,19,0,President,Obama,0
Armstrong,404,22,19,0,President,Johnson,0
Armstrong,404,22,19,0,President,Stein,0
Armstrong,404,22,19,0,President,Write-In,0
Atascosa,1,673,406,38.3,President,Romney,279
Atascosa,1,673,406,38.3,President,Obama,120
Atascosa,1,673,406,38.3,President,Johnson,3
Atascosa,1,673,406,38.3,President,Stein,4
Atascosa,1,673,406,38.3,President,Write-In,0
Atascosa,2,1051,456,64,President,Romney,232
Atascosa,2,1051,456,64,President,Obama,221
Atascosa,2,1051,456,64,President,Johnson,3
Atascosa,2,1051,456,64,President,Stein,0
Atascosa,2,1051,456,64,President,Write-In,0
Atascosa,3,1525,750,52.1,President,Romney,403
Atascosa,3,1525,750,52.1,President,Obama,344
Atascosa,3,1525,750,52.1,President,Johnson,3
Atascosa,3,1525,750,52.1,President,Stein,0
Atascosa,3,1525,750,52.1,President,Write-In,0
Atascosa,4,174,103,52.9,President,Romney,63
Atascosa,4,174,103,52.9,President,Obama,39
Atascosa,4,174,103,52.9,President,Johnson,0
Atascosa,4,174,103,52.9,President,Stein,0
Atascosa,4,174,103,52.9,President,Write-In,1
Atascosa,5,1496,645,61.3,President,Romney,321
Atascosa,5,1496,645,61.3,President,Obama,316
Atascosa,5,1496,645,61.3,President,Johnson,4
Atascosa,5,1496,645,61.3,President,Stein,4
Atascosa,5,1496,645,61.3,President,Write-In,0
Atascosa,6,70,46,11.4,President,Romney,43
Atascosa,6,70,46,11.4,President,Obama,3
Atascosa,6,70,46,11.4,President,Johnson,0
Atascosa,6,70,46,11.4,President,Stein,0
Atascosa,6,70,46,11.4,President,Write-In,0
Atascosa,7,1509,730,61,President,Romney,389
Atascosa,7,1509,730,61,President,Obama,328
Atascosa,7,1509,730,61,President,Johnson,9
Atascosa,7,1509,730,61,President,Stein,4
Atascosa,7,1509,730,61,President,Write-In,0
Atascosa,8,448,278,48,President,Romney,166
Atascosa,8,448,278,48,President,Obama,110
Atascosa,8,448,278,48,President,Johnson,1
Atascosa,8,448,278,48,President,Stein,1
Atascosa,8,448,278,48,President,Write-In,0
Atascosa,9,93,67,4.3,President,Romney,53
Atascosa,9,93,67,4.3,President,Obama,13
Atascosa,9,93,67,4.3,President,Johnson,1
Atascosa,9,93,67,4.3,President,Stein,0
Atascosa,9,93,67,4.3,President,Write-In,0
Atascosa,10,895,520,51.1,President,Romney,318
Atascosa,10,895,520,51.1,President,Obama,198
Atascosa,10,895,520,51.1,President,Johnson,4
Atascosa,10,895,520,51.1,President,Stein,0
Atascosa,10,895,520,51.1,President,Write-In,0
Atascosa,11,59,48,3.4,President,Romney,43
Atascosa,11,59,48,3.4,President,Obama,3
Atascosa,11,59,48,3.4,President,Johnson,2
Atascosa,11,59,48,3.4,President,Stein,0
Atascosa,11,59,48,3.4,President,Write-In,0
Atascosa,12,1224,623,54.8,President,Romney,385
Atascosa,12,1224,623,54.8,President,Obama,234
Atascosa,12,1224,623,54.8,President,Johnson,3
Atascosa,12,1224,623,54.8,President,Stein,1
Atascosa,12,1224,623,54.8,President,Write-In,0
Atascosa,13,2159,1202,44.4,President,Romney,779
Atascosa,13,2159,1202,44.4,President,Obama,415
Atascosa,13,2159,1202,44.4,President,Johnson,7
Atascosa,13,2159,1202,44.4,President,Stein,1
Atascosa,13,2159,1202,44.4,President,Write-In,0
Atascosa,14,396,236,55.3,President,Romney,128
Atascosa,14,396,236,55.3,President,Obama,105
Atascosa,14,396,236,55.3,President,Johnson,3
Atascosa,14,396,236,55.3,President,Stein,0
Atascosa,14,396,236,55.3,President,Write-In,0
Atascosa,15,1932,912,65.8,President,Romney,402
Atascosa,15,1932,912,65.8,President,Obama,498
Atascosa,15,1932,912,65.8,President,Johnson,11
Atascosa,15,1932,912,65.8,President,Stein,1
Atascosa,15,1932,912,65.8,President,Write-In,0
Atascosa,16,198,128,54,President,Romney,71
Atascosa,16,198,128,54,President,Obama,54
Atascosa,16,198,128,54,President,Johnson,2
Atascosa,16,198,128,54,President,Stein,1
Atascosa,16,198,128,54,President,Write-In,0
Atascosa,17,2146,968,82.6,President,Romney,286
Atascosa,17,2146,968,82.6,President,Obama,673
Atascosa,17,2146,968,82.6,President,Johnson,7
Atascosa,17,2146,968,82.6,President,Stein,2
Atascosa,17,2146,968,82.6,President,Write-In,0
Atascosa,18,1496,774,67.1,President,Romney,382
Atascosa,18,1496,774,67.1,President,Obama,388
Atascosa,18,1496,774,67.1,President,Johnson,2
Atascosa,18,1496,774,67.1,President,Stein,2
Atascosa,18,1496,774,67.1,President,Write-In,0
Atascosa,19,428,220,43.5,President,Romney,132
Atascosa,19,428,220,43.5,President,Obama,85
Atascosa,19,428,220,43.5,President,Johnson,2
Atascosa,19,428,220,43.5,President,Stein,1
Atascosa,19,428,220,43.5,President,Write-In,0
Atascosa,20,3001,2077,26.3,President,Romney,1573
Atascosa,20,3001,2077,26.3,President,Obama,480
Atascosa,20,3001,2077,26.3,President,Johnson,20
Atascosa,20,3001,2077,26.3,President,Stein,4
Atascosa,20,3001,2077,26.3,President,Write-In,0
Atascosa,21,187,135,16,President,Romney,102
Atascosa,21,187,135,16,President,Obama,32
Atascosa,21,187,135,16,President,Johnson,1
Atascosa,21,187,135,16,President,Stein,0
Atascosa,21,187,135,16,President,Write-In,0
Atascosa,22,567,366,34,President,Romney,280
Atascosa,22,567,366,34,President,Obama,83
Atascosa,22,567,366,34,President,Johnson,3
Atascosa,22,567,366,34,President,Stein,0
Atascosa,22,567,366,34,President,Write-In,0
Atascosa,23,715,344,51.9,President,Romney,188
Atascosa,23,715,344,51.9,President,Obama,154
Atascosa,23,715,344,51.9,President,Johnson,2
Atascosa,23,715,344,51.9,President,Stein,0
Atascosa,23,715,344,51.9,President,Write-In,0
