"COUNTY","POLL PLACE ID","POLLING PLACE NAME","VOTER COUNT"
"ANDERSON","95607","1ST BAPTIST CHURCH-SLOCUM","387"
"ANDERSON","94334","1ST BAPTIST NECHES","248"
"ANDERSON","25633","1ST BAPTIST-ELKHART","577"
"ANDERSON","5342","ANTIOCH BAPTIST CHURCH BOX 15","176"
"ANDERSON","12261","ANTIOCH BAPTIST CHURCH BOX 8","45"
"ANDERSON","16266","CAYUGA HIGH SCHOOL","238"
"ANDERSON","5344","DAV POST","145"
"ANDERSON","5345","FRANKSTON COURTHOUSE ANNEX","667"
"ANDERSON","30986","FREEDOM FELLOWSHIP CHURCH","149"
"ANDERSON","14624","HARMONY BAPTIST CHURCH","122"
"ANDERSON","5349","MONTALBA COMM CENTR","301"
"ANDERSON","32180","NEW FELLOWSHIP","158"
"ANDERSON","95605","PALESTINE CIVIC CENTER","284"
"ANDERSON","14628","PALESTINE HIGH SCHOOL","240"
"ANDERSON","5340","PISD ADMIN OFFICE","238"
"ANDERSON","5350","PISGAH BAPTIST CHURCH","374"
"ANDERSON","97892","SLOCUM VOLUNTEER FIRE DEPT. #2","87"
"ANDERSON","14633","SWANSON HILL","177"
"ANDERSON","5338","TENN COLONY COMM CENTER","376"
"ANDERSON","14638","TUCKER COMM","245"
"ANDERSON","5334","WASHIGNTON EARLY CHILD","101"
"ANDERSON","97893","WESTWOOD BAPTIST CHURCH","367"
"ANDREWS","5352","JAMES ROBERTS CENTER","1596"
"ANGELINA","32902","BETHEL ASSEMBLY OF GOD","454"
"ANGELINA","95223","BRANDON COMMUNITY CENTER","255"
"ANGELINA","30072","BURKE COMMUNITY CENTER","195"
"ANGELINA","5365","CHAMBERS PARK COMMUNITY CENTER","455"
"ANGELINA","24541","COMMUNITY SERVICES MEETING RM 104","410"
"ANGELINA","5360","CROSS ROAD BAPTIST CHURCH","384"
"ANGELINA","30071","DENMAN AVE BAPTIST CHURCH","328"
"ANGELINA","25359","DIBOLL CITY HALL","426"
"ANGELINA","5378","FAIRVIEW BAPTIST CHURCH","395"
"ANGELINA","5376","FELLOWSHIP HALL","274"
"ANGELINA","97326","FELLOWSHIP HALL","296"
"ANGELINA","5390","FELLOWSHIP HALL","236"
"ANGELINA","5380","FIRST ORA MISSIONARY BAPTIST CHURCH","131"
"ANGELINA","5364","FULLER SPRINGS BAPTIST CHURCH","165"
"ANGELINA","5389","HARMONY HILL BAPTIST CHURCH","497"
"ANGELINA","17402","HUNTINGTON CIVIC CENTER","653"
"ANGELINA","30066","LIFE GATE CHURCH GT (GLAD TIDINGS)","152"
"ANGELINA","94114","LIFE POINT CHURCH","285"
"ANGELINA","30068","LUFKIN RESTORATION CENTER","341"
"ANGELINA","30073","LUFKIN SHRINE CLUB","188"
"ANGELINA","5379","O'QUINN BAPTIST CHURCH","519"
"ANGELINA","5353","POLLOK BAPTIST CHURCH","383"
"ANGELINA","5383","SALEM BAPTIST CHURCH","203"
"ANGELINA","30075","SOUTHSIDE BAPTIST CHURCH","203"
"ANGELINA","5366","ST PAUL'S METHODIST CHURCH","338"
"ANGELINA","96586","ST. PATRICK CATHOLIC CHURCH","270"
"ANGELINA","97804","THE OLD BRICK BUILDING","171"
"ANGELINA","5375","WOODLAWN  BAPTIST CHURCH","414"
"ARANSAS","89622","INSIDE","863"
"ARANSAS","5391","INSIDE","349"
"ARANSAS","90180","INSIDE BACK ENTRANCE","1202"
"ARANSAS","91384","LOBBY","268"
"ARCHER","94193","ARCHER COUNTY ACTIVITY BUILDING","313"
"ARCHER","94196","HOLLIDAY COMMUNITY CENTER","422"
"ARCHER","96350","LAKESIDE CITY COMMUNITY CENTER","424"
"ARCHER","94198","MEGARGEL CITY HALL","82"
"ARCHER","94197","SCOTLAND CITY  HALL","194"
"ARCHER","94195","WINDTHORST KNIGHTS OF COLUMBUS HALL","325"
"ARMSTRONG","90216","BASEMENT","112"
"ARMSTRONG","90213","COURTHOUSE LOBBY","165"
"ARMSTRONG","90217","FIRESTATION","66"
"ARMSTRONG","94807","WAYSIDE ACTIVITY BUILDING","10"
"ATASCOSA","89300","115 N MAIN ST  PLEASANTON","732"
"ATASCOSA","90601","BOARD ROOM","115"
"ATASCOSA","13519","GYM","322"
"ATASCOSA","14137","HALL","364"
"ATASCOSA","25215","HALL","307"
"ATASCOSA","5430","LOBBY","291"
"ATASCOSA","33176","LOBBY","173"
"ATASCOSA","25212","LOBBY","834"
"ATASCOSA","94160","LOBBY","234"
"ATASCOSA","89301","LYTLE, TEXAS","580"
"ATASCOSA","5423","ROSSVILLE HISTORICAL COMMUNITY BLDG.","259"
"ATASCOSA","5433","TRINITY BAPTIST CHURCH","537"
"ATASCOSA","5435","VERDI COMMUNITY BUILDING","218"
"AUSTIN","97269","BUILDING C","583"
"AUSTIN","90619","EDUCATION CENTER","347"
"AUSTIN","5449","FELLOWSHIP HALL","184"
"AUSTIN","19811","HALL","469"
"AUSTIN","22908","MEETING","392"
"AUSTIN","89370","MEETING ROOM","328"
"AUSTIN","96830","MEETING ROOM","204"
"AUSTIN","19810","MEETING ROOM","200"
"AUSTIN","94618","ROOM #4","618"
"AUSTIN","97268","SEALY COLUMBUS CLUB HALL","988"
"BAILEY","95215","ARENA","692"
"BANDERA","26959","BUS BARN","402"
"BANDERA","16065","ELECTION ROOM","417"
"BANDERA","32583","ELECTION ROOM","230"
"BANDERA","19904","GED CLASSROOM","375"
"BANDERA","5457","IN THE BAND HALL HALLWAY","290"
"BANDERA","5460","LAKEHILLS CIVIC CENTER","322"
"BANDERA","5465","LAKESHORE VOLUNTEER FIRE DEPT.","221"
"BANDERA","5458","PIPE CREEK VOL FIRE DEPT.","529"
"BANDERA","5464","TARPLEY COMMUNITY CENTER","82"
"BANDERA","5466","VANDERPOOL VOLUNTEER FIRE DEPT.","203"
"BASTROP","96893","ACTIVITY ROOM","1099"
"BASTROP","96890","ASCENSION CATHOLIC CHURCH","1170"
"BASTROP","94178","BASTROP CO ESD NO.2 FIRE STATION #3 (CIRCLE D)","388"
"BASTROP","96894","BASTROP CO ESD NO.2 FIRE STATION #4","374"
"BASTROP","97360","BASTROP COUNTY PCT. 4 ROAD & BRIDGE","204"
"BASTROP","91377","CALVARY BAPTIST CHURCH","820"
"BASTROP","96892","CONFERENCE ROOM","807"
"BASTROP","94186","FAITH LUTHERAN CHURCH","303"
"BASTROP","94184","FAMILY WORSHIP CENTER","332"
"BASTROP","94179","HILLS PRAIRIE BAPTIST CHURCH","203"
"BASTROP","96891","MEDIA ROOM","995"
"BASTROP","94177","PAIGE COMMUNITY CENTER","330"
"BASTROP","94180","RED ROCK COMMUNITY CENTER","534"
"BASTROP","94171","RIVER VALLEY CHRISTIAN FELLOWSHIP","482"
"BASTROP","94175","ROSANKY COMMUNITY CENTER","369"
"BASTROP","94173","THE GATHERING","298"
"BASTROP","94182","WYLDWOOD BAPTIST CHURCH","619"
"BAYLOR","96548","COURTHOUSE","117"
"BAYLOR","33051","COURTROOM","121"
"BAYLOR","11963","LIBRARY","150"
"BAYLOR","11964","TAX ASSESSORCOLLECTOR OFFICE","98"
"BEE","94659","AMERICAN LEGION HALL","72"
"BEE","5500","BEE COUNTY COLISEUM","568"
"BEE","94166","COMMUNITY ENGAGEMENT CENTER","109"
"BEE","95159","COMPUTER ROOM","233"
"BEE","97172","FELLOWSHIP HALL","465"
"BEE","94916","JOHN C. FULGHAM EVENT CENTER","483"
"BEE","94163","NEW SHERIFF'S OFFICE -TRAINING ROOM/LOBBY","95"
"BEE","90100","RECEPTION HALL","309"
"BEE","90522","STUDENT CENTER","182"
"BELL","5536","310 ST JOSEPH CATH CHURCH FELLOWSHIP HALL","398"
"BELL","5530","A & E STORAGE","177"
"BELL","5514","ANDERSON CHAPEL A.M.E. CHURCH","173"
"BELL","97453","BARTLETT CITY HALL","360"
"BELL","91548","BELL COUNTY ANNEX","963"
"BELL","91541","BELL COUNTY ANNEX","1636"
"BELL","5506","BELTON NAZARENE CHURCH","903"
"BELL","5508","BELTON SENIOR CENTER","528"
"BELL","5510","BLISS COMMUNITY CENTER","705"
"BELL","5542","BOYS RANCH ROAD","415"
"BELL","97447","CHRISTIAN HOUSE OF PRAYER","893"
"BELL","94765","CONFERENCE ROOM","312"
"BELL","5531","CROSS CHURCH ON BIRDCREEK","817"
"BELL","94763","DESTINY OUTREACH CHURCH","1063"
"BELL","5537","FIRST BAPTIST CHURCH MOFFAT","770"
"BELL","5538","FIRST BAPTIST CHURCH OF ROGERS","532"
"BELL","5526","FIRST BAPTIST CHURCH OF TRIMMIER","434"
"BELL","26935","FIRST CHURCH OF THE NAZARENE","1069"
"BELL","5546","FOYER OF AUDITORIUM","983"
"BELL","5523","GRACE CHRISTIAN CENTER","833"
"BELL","5518","HARKER HEIGHTS PARKS AND RECREATION CENTER","1449"
"BELL","5532","IMMANUEL BAPTIST CHURCH","559"
"BELL","5516","J. W. SIMS COMMUNITY CENTER","844"
"BELL","97206","JACKSON PROFESSIONAL LEARNING CENTER","708"
"BELL","5522","KILLEEN SENIOR CENTER @ LIONS CLUB PARK","941"
"BELL","5513","KUHLMANN CIVIC CENTER","543"
"BELL","5511","LIBERTY CHRISTIAN CENTER","671"
"BELL","97450","MERIDITH-DUNBAR EARLY CHILDHOOD ACADEMY","684"
"BELL","94761","MPR COMMUNITY CTR","1078"
"BELL","94764","NORTHSIDE CHURCH OF CHRIST","424"
"BELL","94760","PARISH HALL","321"
"BELL","94766","ROY J. SMITH MIDDLE SCHOOL","556"
"BELL","5519","SALADO CHURCH OF CHRIST ACTIVITIES CENTER","1377"
"BELL","91542","SALADO CIVIC CENTER","2"
"BELL","94664","SKYLINE BAPTIST CHURCH","433"
"BELL","5525","ST PAUL CHONG HASANG CATH CHURCH","852"
"BELL","26933","SUGAR LOAF ELEMENTARY SCHOOL","284"
"BELL","97207","TEMPLE ISD ADMINISTRATION BUILDING","1026"
"BELL","5527","TROY COMMUNITY CENTER","1142"
"BELL","5528","VFW POST 1820","1059"
"BELL","94762","VFW POST 3892","413"
"BELL","5549","WEST BELL WATER SUPPLY OFFICE","428"
"BELL","5533","WILSON PARKS & RECREATION CENTER","334"
"BEXAR","93662","A WING HALLWAY","418"
"BEXAR","92827","A100P","1059"
"BEXAR","93763","A100Q","736"
"BEXAR","95103","A102","413"
"BEXAR","92858","A102","660"
"BEXAR","93562","A103","830"
"BEXAR","93438","A107","368"
"BEXAR","93678","A109","406"
"BEXAR","93649","A112","857"
"BEXAR","93692","A119","522"
"BEXAR","93675","A122","548"
"BEXAR","93109","A126","574"
"BEXAR","93688","A127","347"
"BEXAR","93775","A129","347"
"BEXAR","93693","A130","599"
"BEXAR","93708","A131","601"
"BEXAR","93745","ADMIN AREA","582"
"BEXAR","93765","ALBAN CLASSROOM","375"
"BEXAR","93806","ATHLETIC WING FOYER","417"
"BEXAR","93532","AUDITORIUM","192"
"BEXAR","93104","AUDITORIUM","165"
"BEXAR","93783","AUDITORIUM","174"
"BEXAR","93780","AUDITORIUM","333"
"BEXAR","93696","AUDITORIUM LIBRARY","459"
"BEXAR","93700","B WING SUBLEVEL","428"
"BEXAR","92823","B104","539"
"BEXAR","93433","B105","241"
"BEXAR","93445","B106","890"
"BEXAR","93835","B119","864"
"BEXAR","95100","BAND PORTABLE","410"
"BEXAR","93568","BASEMENT","400"
"BEXAR","93761","BEXAR ROOM","1102"
"BEXAR","92813","BLDG 3 RM 182","250"
"BEXAR","93861","BOARD RM C-100D","729"
"BEXAR","93669","BOARD ROOM","305"
"BEXAR","95083","BOARD ROOM","693"
"BEXAR","93809","BOARDROOM","692"
"BEXAR","93799","BOYS GYM","139"
"BEXAR","93790","BOYS GYM","388"
"BEXAR","95626","BUILDING","237"
"BEXAR","95623","C102","516"
"BEXAR","93446","C116","524"
"BEXAR","93751","CAFETERIA","401"
"BEXAR","93754","CAFETERIA","337"
"BEXAR","93824","CAFETERIA","460"
"BEXAR","93743","CAFETERIA","880"
"BEXAR","93565","CAFETERIA","305"
"BEXAR","93591","CAFETERIA HALLWAY","318"
"BEXAR","93823","CATE BUILDING","77"
"BEXAR","92846","CENTER","450"
"BEXAR","95885","CENTER","569"
"BEXAR","93727","CENTER","278"
"BEXAR","96159","CENTER","173"
"BEXAR","93793","CENTER","342"
"BEXAR","92849","CENTER","330"
"BEXAR","95884","CENTER","391"
"BEXAR","97200","CHAPEL","813"
"BEXAR","93717","CHURCH","730"
"BEXAR","96850","CHURCH","624"
"BEXAR","96134","CHURCH","110"
"BEXAR","96133","CITY OFFICE","111"
"BEXAR","93580","CLASSROOM","319"
"BEXAR","93827","CLASSROOM FAMILY SPECIALIST","310"
"BEXAR","97176","COLLEGE","282"
"BEXAR","93792","COMMUNITY ROOM","1181"
"BEXAR","93842","COMMUNITY ROOM","1038"
"BEXAR","93831","COMMUNITY ROOM","477"
"BEXAR","93725","COMMUNITY ROOM","1101"
"BEXAR","93779","COMMUNITY ROOM","937"
"BEXAR","92842","CONFERENCE AREA","694"
"BEXAR","95098","COUNCIL CHAMBERS","1086"
"BEXAR","92847","COUNCIL CHAMBERS","244"
"BEXAR","93741","COUNCIL CHAMBERS","675"
"BEXAR","93702","COUNCIL CHAMBERS","525"
"BEXAR","93812","COUNCIL CHAMBERS","922"
"BEXAR","97380","COUNCIL CHAMBERS","487"
"BEXAR","93740","COUNCIL CHAMBERS","219"
"BEXAR","94429","COURTROOM","594"
"BEXAR","93815","COURTROOM","179"
"BEXAR","93816","COURTROOM","855"
"BEXAR","93750","D104","483"
"BEXAR","92845","D115","354"
"BEXAR","93447","D119","549"
"BEXAR","93589","DINING ROOM","348"
"BEXAR","93459","EARLY VOTING ROOM","856"
"BEXAR","93141","F101","638"
"BEXAR","93666","FAMILY ROOM 4","370"
"BEXAR","94063","FELLOWSHIP HALL","235"
"BEXAR","96695","FELLOWSHIP HALL","657"
"BEXAR","93469","FELLOWSHIP HALL","295"
"BEXAR","93748","FELLOWSHIP HALL","407"
"BEXAR","96519","FOYER","246"
"BEXAR","93746","FOYER","624"
"BEXAR","93820","FOYER","526"
"BEXAR","93720","FOYER","679"
"BEXAR","95622","FOYER","221"
"BEXAR","98035","FOYER","751"
"BEXAR","98040","FOYER","106"
"BEXAR","93448","FOYER","717"
"BEXAR","92855","FOYER","510"
"BEXAR","98043","FOYER","710"
"BEXAR","95082","FOYER","789"
"BEXAR","93664","FOYER","400"
"BEXAR","93802","FOYER","304"
"BEXAR","93723","FOYER","386"
"BEXAR","93680","FOYER","489"
"BEXAR","93752","FOYER","679"
"BEXAR","93716","FOYER","857"
"BEXAR","93747","FOYER","425"
"BEXAR","93739","FOYER","634"
"BEXAR","93767","FOYER","509"
"BEXAR","98037","FOYER","294"
"BEXAR","93722","FOYER","394"
"BEXAR","98036","FOYER","503"
"BEXAR","93841","FOYER","509"
"BEXAR","92839","FOYER","277"
"BEXAR","93840","FOYER","534"
"BEXAR","92821","FOYER","271"
"BEXAR","93111","FOYER","618"
"BEXAR","92850","FOYER","205"
"BEXAR","98044","FOYER","146"
"BEXAR","93517","FOYER","92"
"BEXAR","93686","FOYER","886"
"BEXAR","93755","FOYER DOWNSTAIRS","549"
"BEXAR","93705","FOYER/COUNCIL CHAMBERS","659"
"BEXAR","92829","FRONT HALLWAY","236"
"BEXAR","92834","FRONT OFFICE","291"
"BEXAR","93796","FRONT OFFICE LOBBY","382"
"BEXAR","93818","FRONT OFFICE LOBBY","382"
"BEXAR","93817","GAME GYM FOYER","150"
"BEXAR","92826","GARDANDALE NORTH","193"
"BEXAR","93798","GYM","605"
"BEXAR","96855","GYM","824"
"BEXAR","93788","GYM","282"
"BEXAR","93643","GYM","417"
"BEXAR","93691","GYM","479"
"BEXAR","95618","GYM","778"
"BEXAR","93555","GYM","236"
"BEXAR","93612","GYM","184"
"BEXAR","93541","GYM","175"
"BEXAR","93538","GYM","540"
"BEXAR","93474","GYM","206"
"BEXAR","93464","GYM","182"
"BEXAR","93500","GYM","220"
"BEXAR","93795","GYM","275"
"BEXAR","93836","GYM","417"
"BEXAR","95101","GYM","325"
"BEXAR","93764","GYM","353"
"BEXAR","93782","GYM","306"
"BEXAR","93770","GYM","560"
"BEXAR","93742","GYM 2","898"
"BEXAR","93819","HALL","258"
"BEXAR","92811","HALL","343"
"BEXAR","93726","HALL","331"
"BEXAR","93695","HALLWAY","1062"
"BEXAR","93759","HALLWAY","450"
"BEXAR","92816","HALLWAY BY CAFETERIA","396"
"BEXAR","93758","HALLWAY BY GYM","818"
"BEXAR","93571","HP BLDG HALLWAY","373"
"BEXAR","93843","KINDER HALLWAY","550"
"BEXAR","93461","LAC FOYER","175"
"BEXAR","93703","LARGE CONFERENCE RM","597"
"BEXAR","93585","LG CONF RM","286"
"BEXAR","93797","LIBRARY","236"
"BEXAR","92819","LIBRARY","232"
"BEXAR","92815","LIBRARY","441"
"BEXAR","93655","LIBRARY","214"
"BEXAR","93756","LIBRARY","692"
"BEXAR","93774","LIBRARY","312"
"BEXAR","93451","LIBRARY","827"
"BEXAR","96712","LIBRARY","575"
"BEXAR","93535","LIBRARY","312"
"BEXAR","93776","LIBRARY","1151"
"BEXAR","92818","LIBRARY","925"
"BEXAR","93753","LIBRARY","515"
"BEXAR","93828","LIBRARY","1010"
"BEXAR","93709","LIBRARY","494"
"BEXAR","93838","LIBRARY","466"
"BEXAR","93683","LIBRARY","459"
"BEXAR","93070","LIBRARY","337"
"BEXAR","93734","LIBRARY","833"
"BEXAR","93791","LIBRARY","369"
"BEXAR","95097","LIBRARY","608"
"BEXAR","92812","LIBRARY","127"
"BEXAR","93769","LIBRARY","635"
"BEXAR","93512","LIBRARY","191"
"BEXAR","93719","LIBRARY","497"
"BEXAR","93548","LIBRARY","299"
"BEXAR","93432","LIBRARY","304"
"BEXAR","93687","LIBRARY","1034"
"BEXAR","93733","LIBRARY","1463"
"BEXAR","93757","LIBRARY","686"
"BEXAR","93697","LIBRARY","522"
"BEXAR","93773","LIBRARY","843"
"BEXAR","93454","LIBRARY","825"
"BEXAR","93822","LIBRARY","266"
"BEXAR","93689","LIBRARY","691"
"BEXAR","93785","LIBRARY","215"
"BEXAR","92843","LIBRARY","361"
"BEXAR","93712","LIBRARY","633"
"BEXAR","93481","LIBRARY","731"
"BEXAR","93771","LIBRARY","896"
"BEXAR","93777","LIBRARY","758"
"BEXAR","93682","LIBRARY","485"
"BEXAR","93656","LIBRARY","472"
"BEXAR","93768","LIBRARY","792"
"BEXAR","97802","LOBBY","652"
"BEXAR","98041","LOBBY","594"
"BEXAR","93732","LOBBY","1038"
"BEXAR","98034","LOBBY","77"
"BEXAR","96420","LOBBY","623"
"BEXAR","97676","LOBBY","629"
"BEXAR","93659","LOUNGE","531"
"BEXAR","93684","LOWER LEVEL, A-17","998"
"BEXAR","93787","MAIN AREA","703"
"BEXAR","93807","MAIN AREA","878"
"BEXAR","93730","MAIN AREA","581"
"BEXAR","93707","MAIN BALLROOM","785"
"BEXAR","93800","MAIN ENTRANCE","160"
"BEXAR","93440","MAIN FOYER","575"
"BEXAR","93805","MAIN GYM","209"
"BEXAR","93830","MAIN HALLWAY","289"
"BEXAR","93443","MAIN HALLWAY","495"
"BEXAR","98039","MAIN OFFICE","215"
"BEXAR","93786","MAIN OFFICE HALLWAY","239"
"BEXAR","93728","MAIN ROOM","414"
"BEXAR","93640","MAIN ROOM","315"
"BEXAR","93715","MAIN ROOM","333"
"BEXAR","95596","MEETING ROOM","750"
"BEXAR","93472","MEETING ROOM","852"
"BEXAR","93672","MEETING ROOM","1087"
"BEXAR","93821","MEETING ROOM","944"
"BEXAR","93652","MEETING ROOM","997"
"BEXAR","93508","MEETING ROOM","249"
"BEXAR","92828","MEETING ROOM","966"
"BEXAR","93803","MEETING ROOM","1072"
"BEXAR","93698","MEETING ROOM","1336"
"BEXAR","93749","MEETING ROOM","1308"
"BEXAR","93434","MEETING ROOM","913"
"BEXAR","93729","MEETING ROOM","1223"
"BEXAR","93772","MEETING ROOM","1113"
"BEXAR","93766","MULTIPURPOSE ROOM","605"
"BEXAR","94778","OZUNA LIBRARY, ROOM 102","500"
"BEXAR","93677","PARLOR IN NULL BLDG","280"
"BEXAR","93439","PECAN HALL ROOM 101","1236"
"BEXAR","93762","PIPER BASS CONFERENCE ROOM","255"
"BEXAR","95620","PORTABLE 12","487"
"BEXAR","93657","PORTABLE 34","355"
"BEXAR","93829","PORTABLE 45","434"
"BEXAR","92814","PORTABLE 524","239"
"BEXAR","93436","PRACTICE GYM","441"
"BEXAR","93654","RECEPTION","337"
"BEXAR","93808","RED WING HALLWAY","486"
"BEXAR","93814","RM 1","1035"
"BEXAR","93525","RM 114","377"
"BEXAR","93504","RM A1203","198"
"BEXAR","97562","ROCK HOUSE","1097"
"BEXAR","93485","ROOM 1","260"
"BEXAR","93690","ROOM 1","603"
"BEXAR","93478","ROOM 101","190"
"BEXAR","93826","ROOM 101 AND 102","545"
"BEXAR","95883","ROOM 124","254"
"BEXAR","93784","ROOM 25","521"
"BEXAR","92810","SAN ANTONIO HOUSING AUTHORITY","403"
"BEXAR","93736","SCHOOL","447"
"BEXAR","93789","SCHOOL","192"
"BEXAR","93760","SCHOOL","428"
"BEXAR","93794","SCHOOL","165"
"BEXAR","93483","SCHOOL","194"
"BEXAR","96147","SCHOOL","148"
"BEXAR","93811","SCHOOL","398"
"BEXAR","93704","SCHOOL","531"
"BEXAR","93837","SCHOOL","299"
"BEXAR","96434","SCHOOL","123"
"BEXAR","93466","SCHOOL","155"
"BEXAR","93435","SCHOOL","104"
"BEXAR","93437","SCHOOL","75"
"BEXAR","93441","SCHOOL","690"
"BEXAR","96143","SCHOOL","214"
"BEXAR","92837","SCHOOL","201"
"BEXAR","96145","SCHOOL","490"
"BEXAR","92832","SCHOOL","268"
"BEXAR","92825","SCHOOL","333"
"BEXAR","93506","SCHOOL","363"
"BEXAR","92830","SCHOOL","304"
"BEXAR","93832","SCHOOL","111"
"BEXAR","95597","SCHOOL","299"
"BEXAR","96148","SCHOOL","139"
"BEXAR","96142","SCHOOL","337"
"BEXAR","96139","SCHOOL","361"
"BEXAR","93724","SCHOOL","434"
"BEXAR","92822","SCHOOL","417"
"BEXAR","95621","SCHOOL","471"
"BEXAR","93737","SCHOOL","392"
"BEXAR","93456","SCHOOL","748"
"BEXAR","96157","SCHOOL","259"
"BEXAR","93804","SCIENCE BUILDING FOYER","322"
"BEXAR","93801","SCIENCE LAB 28","223"
"BEXAR","93127","SCIENCE LAB RM 201","809"
"BEXAR","93710","TEACHERS LOUNGE","918"
"BEXAR","93781","TEEN COMMUNITY ROOM","310"
"BEXAR","93699","WESLEY ROOM","472"
"BLANCO","90186","BLANCO COUNTY SOUTH ANNEX","648"
"BLANCO","95507","FELLOWSHIP HALL","301"
"BLANCO","89668","FELLOWSHIP HALL","215"
"BLANCO","5859","HOPPE ROOM","485"
"BLANCO","96967","RM FIRE STATION","210"
"BORDEN","89426","BORDEN COUNTY COURTHOUSE","26"
"BORDEN","25295","EVENT CENTER","17"
"BORDEN","89429","FAIRVIEW ELECTION BLDG","13"
"BORDEN","89424","FIRST BAPTIST CHURCH FELLOWSHIP HALL","9"
"BORDEN","89428","MURPHY ELECTION BLDG","7"
"BORDEN","89425","PLAINS COMMUNITY CENTER","20"
"BORDEN","89427","VEALMOOR ELECTION BLDG","24"
"BOSQUE","5885","CAYOTE COMMUNITY CENTER","328"
"BOSQUE","13211","CLIFTON CIVIC CENTER","204"
"BOSQUE","5879","CLIFTON CIVIC CENTER","489"
"BOSQUE","5877","CRANFILLS GAP COMMUNITY CENTER","217"
"BOSQUE","97680","IREDELL COMMUNITY CENTER","280"
"BOSQUE","32170","LAKESIDE COMMUNITY CENTER","540"
"BOSQUE","27886","MERIDIAN CIVIC CENTER","248"
"BOSQUE","5875","MERIDIAN CIVIC CENTER","113"
"BOSQUE","15464","VALLEY MILLS OLD CITY HALL","542"
"BOSQUE","5872","WALNUT SPRINGS CITY HALL","283"
"BOSQUE","5882","WEST SHORE COMMUNITY CENTER","449"
"BOWIE","97665","COMMUNITY CENTER","947"
"BOWIE","22333","CONFERENCE ROOM","90"
"BOWIE","97666","COUNCIL CHAMBERS","377"
"BOWIE","22335","FAMILY LIFE CENTER","200"
"BOWIE","97668","FAMILY LIFE CENTER","505"
"BOWIE","97661","FAMILY LIFE CENTER","736"
"BOWIE","97660","FAMILY LIFE CENTER","708"
"BOWIE","97667","FAMILY LIFE CENTR","441"
"BOWIE","89280","FELLOWSHIP HALL","454"
"BOWIE","89276","FELLOWSHIP HALL","225"
"BOWIE","89272","FELLOWSHIP HALL","637"
"BOWIE","95176","FOYER","417"
"BOWIE","22349","GYM","159"
"BOWIE","89279","GYM","811"
"BOWIE","89273","GYM","576"
"BOWIE","22343","LEVI HALL","322"
"BOWIE","97662","MEETING ROOM","354"
"BOWIE","97659","MEETING ROOM","182"
"BOWIE","22346","ROOM 102","999"
"BOWIE","97663","ROOM A117","763"
"BOWIE","94207","WORSHIP CENTER","717"
"BOWIE","97664","YOUTH CENTER","305"
"BRAZORIA","12021","ALVIN LIBRARY MEETING ROOM","1731"
"BRAZORIA","89125","BONNEY ANNEX BLDG","320"
"BRAZORIA","32308","BRAZORIA LIBRARY MEETING ROOM","971"
"BRAZORIA","5926","CITY HALL","49"
"BRAZORIA","90657","CLUTE EVENT CENTER","398"
"BRAZORIA","32882","COMMUNITY BLDG","253"
"BRAZORIA","96817","COURTROOM","550"
"BRAZORIA","5931","DAMON ELEMENTARY SCHOOL","106"
"BRAZORIA","12142","DANBURY COMMUNITY CENTER","554"
"BRAZORIA","5933","DRAINAGE DISTRICT #4 BOARD ROOM","563"
"BRAZORIA","20240","EAST ANNEX RM 144","1659"
"BRAZORIA","97686","ESD NO. 3 STATION","161"
"BRAZORIA","95250","EVENT CENTER","33"
"BRAZORIA","5955","FELLOWSHIP CENTER","344"
"BRAZORIA","32922","FIRST CHURCH OF PEARLAND FOYER","362"
"BRAZORIA","12165","FREEPORT LIBRARY MEETING ROOM","673"
"BRAZORIA","5941","JONES CREEK COMMUNITY HOUSE","158"
"BRAZORIA","12144","LAKE JACKSON CIVIC CENTER","2160"
"BRAZORIA","96818","LIBERTY ALUMNI HALL","515"
"BRAZORIA","5927","LIVERPOOL CITY HALL COUNCIL CHAMBERS","213"
"BRAZORIA","97302","MEETING ROOM","2035"
"BRAZORIA","95330","NATURE CENTER","453"
"BRAZORIA","90811","NEW HARVEST CHRISTIAN FELLOWSHIP","673"
"BRAZORIA","5962","NOLAN RYAN CENTER","727"
"BRAZORIA","12022","NORTH ANNEX VOTING ROOM","1754"
"BRAZORIA","5929","OYSTER CREEK CITY HALL","158"
"BRAZORIA","90084","PCT 4 NORTH ANNEX COURTROOM","1142"
"BRAZORIA","89766","PEARLAND REC CENTER MEETING ZONE","734"
"BRAZORIA","32880","PRECINCT 4 BUILDING #2","973"
"BRAZORIA","32309","RICHWOOD CITY HALL COUNCIL CHAMBERS","391"
"BRAZORIA","29171","SANDY POINT BIBLE CHURCH FELLOWSHIP HALL","122"
"BRAZORIA","5972","SHADYCREST BAPTIST FELLOWSHIP HALL","153"
"BRAZORIA","20247","SILVERLAKE RECREATION CENTER","1090"
"BRAZORIA","15214","SURFSIDE BEACH CITY HALL COUNCIL CHAMBERS","92"
"BRAZORIA","5935","SWEENY COMMUNITY CENTER MEETING ROOM","676"
"BRAZORIA","32089","TOM REID LIBRARY MEETING ROOM","3096"
"BRAZORIA","5992","WEST ANNEX MEETING ROOM","242"
"BRAZORIA","5994","WEST PEARLAND COMMUNITY CENTER","1912"
"BRAZORIA","97687","YOUTH CENTER SANCTUARY","287"
"BRAZOS","11912","ADMINISTRATIVE CONFERENCE ROOM","889"
"BRAZOS","14671","BACK ROOM","557"
