"COUNTY","POLL PLACE ID","POLLING PLACE NAME","VOTER COUNT"
"ANGELINA","95186","OAK FLAT MISSIONARY BAPTIST CHURCH","81"
"ANGELINA","5353","POLLOK BAPTIST CHURCH","154"
"ANGELINA","5383","SALEM BAPTIST CHURCH","143"
"ANGELINA","30075","SOUTHSIDE BAPTIST CHURCH","96"
"ANGELINA","5366","ST PAUL'S METHODIST CHURCH","154"
"ANGELINA","96586","ST. PATRICK CATHOLIC CHURCH","38"
"ANGELINA","5375","WOODLAWN  BAPTIST CHURCH","212"
"ANGELINA","95185","ZAVALLA FIRST BAPTIST CHURCH FAMILY LIFE CENTER","217"
"ARANSAS","89622","INSIDE","607"
"ARANSAS","5391","INSIDE","221"
"ARANSAS","90180","INSIDE BACK ENTRANCE","612"
"ARANSAS","91384","LOBBY","203"
"ARCHER","94193","ARCHER COUNTY ACTIVITY BUILDING","277"
"ARCHER","94196","HOLLIDAY COMMUNITY CENTER","249"
"ARCHER","96350","LAKESIDE CITY COMMUNITY CENTER","336"
"ARCHER","94198","MEGARGEL CITY HALL","45"
"ARCHER","94197","SCOTLAND CITY  HALL","127"
"ARCHER","94195","WINDTHORST KNIGHTS OF COLUMBUS HALL","279"
"ARMSTRONG","90220","1ST FLOOR","106"
"ARMSTRONG","90216","BASEMENT","110"
"ARMSTRONG","90217","FIRESTATION","45"
"ARMSTRONG","94807","WAYSIDE ACTIVITY BUILDING","20"
"ATASCOSA","91239","BOARD ROOM REPUBLICAN","52"
"ATASCOSA","94158","LOBBY REP","66"
"ATASCOSA","94156","LOBBY REP","2"
"ATASCOSA","12041","LOBBY REP.","25"
"ATASCOSA","89302","LYTLE, TX.","226"
"ATASCOSA","89304","PLEASANTON","397"
"ATASCOSA","16707","REP PARTY","113"
"ATASCOSA","16690","REP PARTY","280"
"ATASCOSA","16744","REP PARTY","49"
"ATASCOSA","16728","REP PARTY","1"
"ATASCOSA","88914","REPUBLICAN","248"
"ATASCOSA","25211","REPUBLICAN","390"
"ATASCOSA","25206","REPUBLICAN PARTY","128"
"ATASCOSA","5423","ROSSVILLE HISTORICAL COMMUNITY BLDG.","107"
"ATASCOSA","5435","VERDI COMMUNITY BUILDING","140"
"AUSTIN","89369","CHILDRENS CHURCH","90"
"AUSTIN","90619","EDUCATION CENTER","286"
"AUSTIN","96834","FAITH CENTER","168"
"AUSTIN","5449","FELLOWSHIP HALL","97"
"AUSTIN","26983","FELLOWSHIP HALL","50"
"AUSTIN","90096","FUCHS HALL","106"
"AUSTIN","19811","HALL","285"
"AUSTIN","5452","KITCHEN","142"
"AUSTIN","22908","MEETING","156"
"AUSTIN","96830","MEETING ROOM","79"
"AUSTIN","89406","MEETING ROOM","119"
"AUSTIN","19810","MEETING ROOM","144"
"AUSTIN","89370","MEETING ROOM","268"
"AUSTIN","13758","SENS ACTIVITY CENTER","306"
"AUSTIN","5450","W E HILL COMMUNITY CENTER","244"
"BAILEY","95215","ARENA","528"
"BANDERA","26959","BUS BARN","269"
"BANDERA","32583","ELECTION ROOM","201"
"BANDERA","16065","ELECTION ROOM","316"
"BANDERA","19904","GED CLASSROOM","204"
"BANDERA","5457","IN THE BAND HALL HALLWAY","160"
"BANDERA","5460","LAKEHILLS CIVIC CENTER","221"
"BANDERA","5458","PIPE CREEK VOL FIRE DEPT.","309"
"BANDERA","5464","TARPLEY COMMUNITY CENTER","57"
"BANDERA","5466","VANDERPOOL VOLUNTEER FIRE DEPT.","151"
"BASTROP","96893","ACTIVITY ROOM","347"
"BASTROP","96890","ASCENSION CATHOLIC CHURCH","521"
"BASTROP","94178","BASTROP CO ESD NO.2 FIRE STATION #3 (CIRCLE D)","196"
"BASTROP","96894","BASTROP CO ESD NO.2 FIRE STATION #4","87"
"BASTROP","91377","CALVARY BAPTIST CHURCH","454"
"BASTROP","96892","CONFERENCE ROOM","340"
"BASTROP","94186","FAITH LUTHERAN CHURCH","161"
"BASTROP","94184","FAMILY WORSHIP CENTER","153"
"BASTROP","94179","HILLS PRAIRIE BAPTIST CHURCH","116"
"BASTROP","96891","MEDIA ROOM","588"
"BASTROP","94185","NEW LIFE BAPTIST FELLOWSHIP","146"
"BASTROP","94177","PAIGE COMMUNITY CENTER","174"
"BASTROP","94180","RED ROCK COMMUNITY CENTER","267"
"BASTROP","94171","RIVER VALLEY CHRISTIAN FELLOWSHIP","174"
"BASTROP","94175","ROSANKY COMMUNITY CENTER","255"
"BASTROP","94173","THE GATHERING","108"
"BASTROP","94182","WYLDWOOD BAPTIST CHURCH","244"
"BAYLOR","11963","LIBRARY","381"
"BEE","94659","AMERICAN LEGION HALL","24"
"BEE","5500","BEE COUNTY COLISEUM","258"
"BEE","94166","COMMUNITY ENGAGEMENT CENTER","50"
"BEE","95159","COMPUTER ROOM","44"
"BEE","97172","FELLOWSHIP HALL","253"
"BEE","94916","JOHN C. FULGHAM EVENT CENTER","214"
"BEE","94163","NEW SHERIFF'S OFFICE -TRAINING ROOM/LOBBY","41"
"BEE","90100","RECEPTION HALL","146"
"BEE","90522","STUDENT CENTER","74"
"BELL","5536","310 ST JOSEPH CATH CHURCH FELLOWSHIP HALL","224"
"BELL","5530","A & E STORAGE","65"
"BELL","5514","ANDERSON CHAPEL A.M.E. CHURCH","21"
"BELL","91541","BELL COUNTY ANNEX","842"
"BELL","91548","BELL COUNTY ANNEX","243"
"BELL","5506","BELTON NAZARENE CHURCH","561"
"BELL","5508","BELTON SENIOR CENTER","197"
"BELL","5510","BLISS COMMUNITY CENTER","284"
"BELL","5542","BOYS RANCH ROAD","186"
"BELL","5547","CENTRAL FIRE STATION","79"
"BELL","94765","CONFERENCE ROOM","45"
"BELL","5531","CROSS CHURCH ON BIRDCREEK","350"
"BELL","5537","FIRST BAPTIST CHURCH MOFFAT","379"
"BELL","5538","FIRST BAPTIST CHURCH OF ROGERS","220"
"BELL","5526","FIRST BAPTIST CHURCH OF TRIMMIER","157"
"BELL","26935","FIRST CHURCH OF THE NAZARENE","744"
"BELL","5546","FOYER OF AUDITORIUM","133"
"BELL","5523","GRACE CHRISTIAN CENTER","249"
"BELL","5518","HARKER HEIGHTS PARKS AND RECREATION CENTER","624"
"BELL","5532","IMMANUEL BAPTIST CHURCH","202"
"BELL","5516","J. W. SIMS COMMUNITY CENTER","268"
"BELL","97206","JACKSON PROFESSIONAL LEARNING CENTER","132"
"BELL","5522","KILLEEN SENIOR CENTER @ LIONS CLUB PARK","321"
"BELL","5513","KUHLMANN CIVIC CENTER","374"
"BELL","5511","LIBERTY CHRISTIAN CENTER","150"
"BELL","94761","MPR COMMUNITY CTR","500"
"BELL","97205","NORTH BELTON ANNEX","185"
"BELL","94764","NORTHSIDE CHURCH OF CHRIST","138"
"BELL","94766","ROY J. SMITH MIDDLE SCHOOL","74"
"BELL","5519","SALADO CHURCH OF CHRIST ACTIVITIES CENTER","893"
"BELL","94664","SKYLINE BAPTIST CHURCH","80"
"BELL","5525","ST PAUL CHONG HASANG CATH CHURCH","259"
"BELL","26933","SUGAR LOAF ELEMENTARY SCHOOL","44"
"BELL","5534","TEMPLE COLLEGE PAVILION","117"
"BELL","97207","TEMPLE ISD ADMINISTRATION BUILDING","346"
"BELL","5527","TROY COMMUNITY CENTER","540"
"BELL","5528","VFW POST 1820","565"
"BELL","94762","VFW POST 3892","54"
"BELL","5549","WEST BELL WATER SUPPLY OFFICE","197"
"BELL","97239","WESTERN HILLS ELEMENTARY","44"
"BELL","5533","WILSON PARKS & RECREATION CENTER","45"
"BEXAR","93662","A WING HALLWAY","64"
"BEXAR","92827","A100P","186"
"BEXAR","93763","A100Q","192"
"BEXAR","92858","A102","93"
"BEXAR","95103","A102","58"
"BEXAR","93562","A103","212"
"BEXAR","93438","A107","90"
"BEXAR","93678","A109","66"
"BEXAR","93649","A112","117"
"BEXAR","93692","A119","53"
"BEXAR","93675","A122","140"
"BEXAR","93109","A126","53"
"BEXAR","93688","A127","66"
"BEXAR","93775","A129","89"
"BEXAR","93693","A130","68"
"BEXAR","93708","A131","134"
"BEXAR","93745","ADMIN AREA","117"
"BEXAR","93765","ALBAN CLASSROOM","145"
"BEXAR","93806","ATHLETIC WING FOYER","84"
"BEXAR","93780","AUDITORIUM","43"
"BEXAR","93532","AUDITORIUM","39"
"BEXAR","93783","AUDITORIUM","13"
"BEXAR","93104","AUDITORIUM","18"
"BEXAR","93696","AUDITORIUM LIBRARY","74"
"BEXAR","93700","B WING SUBLEVEL","99"
"BEXAR","92823","B104","69"
"BEXAR","93433","B105","19"
"BEXAR","93445","B106","191"
"BEXAR","93835","B119","96"
"BEXAR","95100","BAND PORTABLE","212"
"BEXAR","93568","BASEMENT","58"
"BEXAR","93761","BEXAR ROOM","132"
"BEXAR","92813","BLDG 3 RM 182","23"
"BEXAR","93861","BOARD RM C-100D","228"
"BEXAR","93669","BOARD ROOM","89"
"BEXAR","95083","BOARD ROOM","200"
"BEXAR","93809","BOARDROOM","179"
"BEXAR","93799","BOYS GYM","15"
"BEXAR","93790","BOYS GYM","107"
"BEXAR","95623","C102","58"
"BEXAR","93446","C116","124"
"BEXAR","93754","CAFETERIA","83"
"BEXAR","93681","CAFETERIA","5"
"BEXAR","93565","CAFETERIA","53"
"BEXAR","93751","CAFETERIA","45"
"BEXAR","93824","CAFETERIA","61"
"BEXAR","93743","CAFETERIA","390"
"BEXAR","93591","CAFETERIA HALLWAY","38"
"BEXAR","93823","CATE BUILDING","19"
"BEXAR","92849","CENTER","17"
"BEXAR","92846","CENTER","78"
"BEXAR","93793","CENTER","65"
"BEXAR","97200","CHAPEL","337"
"BEXAR","93718","CHURCH","481"
"BEXAR","95099","CHURCH","136"
"BEXAR","93717","CHURCH","249"
"BEXAR","93580","CLASSROOM","45"
"BEXAR","93827","CLASSROOM FAMILY SPECIALIST","79"
"BEXAR","95984","CLUBHOUSE","144"
"BEXAR","97176","COLLEGE","25"
"BEXAR","93779","COMMUNITY ROOM","281"
"BEXAR","93842","COMMUNITY ROOM","418"
"BEXAR","93725","COMMUNITY ROOM","438"
"BEXAR","92842","CONFERENCE AREA","149"
"BEXAR","95098","COUNCIL CHAMBERS","385"
"BEXAR","93812","COUNCIL CHAMBERS","259"
"BEXAR","92847","COUNCIL CHAMBERS","75"
"BEXAR","93740","COUNCIL CHAMBERS","184"
"BEXAR","93741","COUNCIL CHAMBERS","368"
"BEXAR","93702","COUNCIL CHAMBERS","247"
"BEXAR","93816","COURTROOM","387"
"BEXAR","94429","COURTROOM","179"
"BEXAR","93815","COURTROOM","111"
"BEXAR","93750","D104","220"
"BEXAR","92845","D115","102"
"BEXAR","93447","D119","102"
"BEXAR","93589","DINING ROOM","60"
"BEXAR","93459","EARLY VOTING ROOM","217"
"BEXAR","93141","F101","120"
"BEXAR","93666","FAMILY ROOM 4","76"
"BEXAR","94063","FELLOWSHIP HALL","67"
"BEXAR","93469","FELLOWSHIP HALL","74"
"BEXAR","96695","FELLOWSHIP HALL","205"
"BEXAR","96697","FELLOWSHIP HALL","611"
"BEXAR","93748","FELLOWSHIP HALL","174"
"BEXAR","97081","FELLOWSHIP HALL","31"
"BEXAR","92850","FOYER","13"
"BEXAR","93802","FOYER","75"
"BEXAR","93767","FOYER","108"
"BEXAR","93841","FOYER","160"
"BEXAR","93722","FOYER","174"
"BEXAR","93716","FOYER","177"
"BEXAR","93840","FOYER","129"
"BEXAR","93111","FOYER","89"
"BEXAR","93739","FOYER","196"
"BEXAR","92839","FOYER","29"
"BEXAR","93752","FOYER","271"
"BEXAR","93820","FOYER","75"
"BEXAR","95082","FOYER","103"
"BEXAR","92821","FOYER","27"
"BEXAR","93448","FOYER","76"
"BEXAR","93664","FOYER","94"
"BEXAR","96519","FOYER","54"
"BEXAR","92855","FOYER","70"
"BEXAR","93680","FOYER","76"
"BEXAR","93747","FOYER","150"
"BEXAR","93720","FOYER","104"
"BEXAR","95622","FOYER","30"
"BEXAR","93746","FOYER","180"
"BEXAR","93686","FOYER","264"
"BEXAR","93755","FOYER DOWNSTAIRS","212"
"BEXAR","93705","FOYER/COUNCIL CHAMBERS","276"
"BEXAR","92829","FRONT HALLWAY","24"
"BEXAR","92834","FRONT OFFICE","33"
"BEXAR","93818","FRONT OFFICE LOBBY","82"
"BEXAR","93796","FRONT OFFICE LOBBY","65"
"BEXAR","93817","GAME GYM FOYER","66"
"BEXAR","92826","GARDANDALE NORTH","9"
"BEXAR","93538","GYM","45"
"BEXAR","93795","GYM","54"
"BEXAR","93836","GYM","61"
"BEXAR","93612","GYM","29"
"BEXAR","93764","GYM","34"
"BEXAR","93782","GYM","15"
"BEXAR","93770","GYM","142"
"BEXAR","93474","GYM","25"
"BEXAR","95618","GYM","102"
"BEXAR","96855","GYM","180"
"BEXAR","93500","GYM","46"
"BEXAR","93691","GYM","121"
"BEXAR","95101","GYM","144"
"BEXAR","93541","GYM","12"
"BEXAR","93643","GYM","114"
"BEXAR","93555","GYM","57"
"BEXAR","93788","GYM","69"
"BEXAR","93798","GYM","202"
"BEXAR","93464","GYM","20"
"BEXAR","93742","GYM 2","297"
"BEXAR","93726","HALL","118"
"BEXAR","93819","HALL","112"
"BEXAR","92811","HALL","32"
"BEXAR","93695","HALLWAY","214"
"BEXAR","93759","HALLWAY","130"
"BEXAR","92816","HALLWAY BY CAFETERIA","40"
"BEXAR","93758","HALLWAY BY GYM","195"
"BEXAR","93571","HP BLDG HALLWAY","52"
"BEXAR","93843","KINDER HALLWAY","72"
"BEXAR","93461","LAC FOYER","14"
"BEXAR","93703","LARGE CONFERENCE RM","382"
"BEXAR","93585","LG CONF RM","32"
"BEXAR","93785","LIBRARY","25"
"BEXAR","93734","LIBRARY","225"
"BEXAR","93738","LIBRARY","391"
"BEXAR","92812","LIBRARY","13"
"BEXAR","93719","LIBRARY","128"
"BEXAR","92818","LIBRARY","224"
"BEXAR","93481","LIBRARY","102"
"BEXAR","93774","LIBRARY","107"
"BEXAR","93449","LIBRARY","152"
"BEXAR","93535","LIBRARY","52"
"BEXAR","93797","LIBRARY","40"
"BEXAR","96098","LIBRARY","62"
"BEXAR","93512","LIBRARY","27"
"BEXAR","93756","LIBRARY","205"
"BEXAR","93070","LIBRARY","38"
"BEXAR","93768","LIBRARY","229"
"BEXAR","93682","LIBRARY","123"
"BEXAR","93757","LIBRARY","228"
"BEXAR","93733","LIBRARY","579"
"BEXAR","93451","LIBRARY","189"
"BEXAR","93712","LIBRARY","182"
"BEXAR","93838","LIBRARY","76"
"BEXAR","93683","LIBRARY","156"
"BEXAR","93655","LIBRARY","20"
"BEXAR","93656","LIBRARY","78"
"BEXAR","93432","LIBRARY","46"
"BEXAR","93791","LIBRARY","73"
"BEXAR","93771","LIBRARY","339"
"BEXAR","93687","LIBRARY","237"
"BEXAR","93495","LIBRARY","34"
"BEXAR","93709","LIBRARY","138"
"BEXAR","92843","LIBRARY","40"
"BEXAR","95097","LIBRARY","269"
"BEXAR","93776","LIBRARY","472"
"BEXAR","93548","LIBRARY","64"
"BEXAR","92819","LIBRARY","39"
"BEXAR","92815","LIBRARY","57"
"BEXAR","93689","LIBRARY","110"
"BEXAR","93773","LIBRARY","383"
"BEXAR","93697","LIBRARY","70"
"BEXAR","93777","LIBRARY","300"
"BEXAR","93822","LIBRARY","32"
"BEXAR","93753","LIBRARY","151"
"BEXAR","93769","LIBRARY","279"
"BEXAR","93828","LIBRARY","256"
"BEXAR","96712","LIBRARY","93"
"BEXAR","93454","LIBRARY","308"
"BEXAR","93732","LOBBY","583"
"BEXAR","93659","LOUNGE","143"
"BEXAR","93684","LOWER LEVEL, A-17","216"
"BEXAR","93807","MAIN AREA","322"
"BEXAR","93787","MAIN AREA","85"
"BEXAR","93730","MAIN AREA","252"
"BEXAR","93707","MAIN BALLROOM","235"
"BEXAR","93800","MAIN ENTRANCE","18"
"BEXAR","93440","MAIN FOYER","99"
"BEXAR","93805","MAIN GYM","24"
"BEXAR","93830","MAIN HALLWAY","55"
"BEXAR","93443","MAIN HALLWAY","107"
"BEXAR","93786","MAIN OFFICE HALLWAY","53"
"BEXAR","93640","MAIN ROOM","171"
"BEXAR","93715","MAIN ROOM","143"
"BEXAR","93728","MAIN ROOM","188"
"BEXAR","93674","MEETING RM","105"
"BEXAR","93821","MEETING ROOM","421"
"BEXAR","93803","MEETING ROOM","324"
"BEXAR","95596","MEETING ROOM","83"
"BEXAR","93729","MEETING ROOM","367"
"BEXAR","93749","MEETING ROOM","467"
"BEXAR","92828","MEETING ROOM","259"
"BEXAR","93434","MEETING ROOM","198"
"BEXAR","93508","MEETING ROOM","76"
"BEXAR","93772","MEETING ROOM","482"
"BEXAR","93652","MEETING ROOM","332"
"BEXAR","93672","MEETING ROOM","381"
"BEXAR","93472","MEETING ROOM","107"
"BEXAR","93698","MEETING ROOM","654"
"BEXAR","93766","MULTIPURPOSE ROOM","87"
"BEXAR","94778","OZUNA LIBRARY, ROOM 102","81"
"BEXAR","93677","PARLOR IN NULL BLDG","100"
"BEXAR","93439","PECAN HALL ROOM 101","201"
"BEXAR","93762","PIPER BASS CONFERENCE ROOM","95"
"BEXAR","93833","PORTABLE","102"
"BEXAR","95620","PORTABLE 12","68"
"BEXAR","93657","PORTABLE 34","55"
"BEXAR","93829","PORTABLE 45","85"
"BEXAR","92814","PORTABLE 524","35"
"BEXAR","93436","PRACTICE GYM","97"
"BEXAR","93654","RECEPTION","69"
"BEXAR","93808","RED WING HALLWAY","169"
"BEXAR","93814","RM 1","330"
"BEXAR","93517","RM 103","7"
"BEXAR","93525","RM 114","118"
"BEXAR","93504","RM A1203","36"
"BEXAR","93690","ROOM 1","130"
"BEXAR","93485","ROOM 1","11"
"BEXAR","93478","ROOM 101","17"
"BEXAR","93826","ROOM 101 AND 102","122"
"BEXAR","95883","ROOM 124","22"
"BEXAR","93784","ROOM 25","41"
"BEXAR","92810","SAN ANTONIO HOUSING AUTHORITY","65"
"BEXAR","93435","SCHOOL","6"
"BEXAR","92822","SCHOOL","54"
"BEXAR","92837","SCHOOL","23"
"BEXAR","92824","SCHOOL","8"
"BEXAR","93483","SCHOOL","13"
"BEXAR","93737","SCHOOL","128"
"BEXAR","95621","SCHOOL","53"
"BEXAR","93789","SCHOOL","48"
"BEXAR","92830","SCHOOL","28"
"BEXAR","93466","SCHOOL","3"
"BEXAR","93441","SCHOOL","135"
"BEXAR","93736","SCHOOL","232"
"BEXAR","93794","SCHOOL","25"
"BEXAR","93811","SCHOOL","86"
"BEXAR","92832","SCHOOL","11"
"BEXAR","92825","SCHOOL","35"
"BEXAR","93694","SCHOOL","114"
"BEXAR","95597","SCHOOL","18"
"BEXAR","93456","SCHOOL","124"
"BEXAR","93724","SCHOOL","131"
"BEXAR","93760","SCHOOL","212"
"BEXAR","93804","SCIENCE BUILDING FOYER","54"
"BEXAR","93801","SCIENCE LAB 28","61"
"BEXAR","93127","SCIENCE LAB RM 201","86"
"BEXAR","93710","TEACHERS LOUNGE","294"
"BEXAR","93781","TEEN COMMUNITY ROOM","42"
"BEXAR","93699","WESLEY ROOM","148"
"BLANCO","90186","BLANCO COUNTY SOUTH ANNEX","331"
"BLANCO","89668","FELLOWSHIP HALL","335"
"BLANCO","95507","FELLOWSHIP HALL","345"
"BLANCO","5859","HOPPE ROOM","224"
"BLANCO","96967","RM FIRE STATION","173"
"BORDEN","89426","BORDEN COUNTY COURTHOUSE","23"
"BORDEN","25295","EVENT CENTER","22"
"BORDEN","89429","FAIRVIEW ELECTION BLDG","17"
"BORDEN","89424","FIRST BAPTIST CHURCH FELLOWSHIP HALL","15"
"BORDEN","89428","MURPHY ELECTION BLDG","4"
"BORDEN","89425","PLAINS COMMUNITY CENTER","18"
"BORDEN","89427","VEALMOOR ELECTION BLDG","20"
"BOSQUE","5885","CAYOTE COMMUNITY CENTER","175"
"BOSQUE","5879","CLIFTON CIVIC CENTER","379"
"BOSQUE","13211","CLIFTON CIVIC CENTER","160"
"BOSQUE","5877","CRANFILLS GAP COMMUNITY CENTER","132"
"BOSQUE","5871","IREDELL CITY HALL","131"
"BOSQUE","32170","LAKESIDE COMMUNITY CENTER","238"
"BOSQUE","27886","MERIDIAN CIVIC CENTER","152"
"BOSQUE","5875","MERIDIAN CIVIC CENTER","97"
"BOSQUE","5872","WALNUT SPRINGS CITY HALL","154"
"BOSQUE","5882","WEST SHORE COMMUNITY CENTER","216"
"BOWIE","89275","AUXILIARY ROOM","114"
"BOWIE","89267","CAFE ROOM","82"
"BOWIE","22348","COUNCIL CHAMBERS","302"
"BOWIE","22367","COUNCIL ROOM","257"
"BOWIE","89278","ENTRANCE HALL","91"
"BOWIE","22359","ENTRY HALLWAY","216"
"BOWIE","22365","FAMILY LIFE CENTER","84"
"BOWIE","22335","FAMILY LIFE CENTER","50"
"BOWIE","89282","FELLOWSHIP HALL","57"
"BOWIE","89280","FELLOWSHIP HALL","115"
"BOWIE","22357","FELLOWSHIP HALL","316"
"BOWIE","89276","FELLOWSHIP HALL","119"
"BOWIE","89272","FELLOWSHIP HALL","62"
"BOWIE","89265","FELLOWSHIP HALL","149"
"BOWIE","22340","GYM","45"
"BOWIE","22347","GYM","251"
"BOWIE","89273","GYM","244"
"BOWIE","89279","GYM","305"
"BOWIE","22341","HALL WAY 1ST FLOOR","39"
"BOWIE","22343","LEVI HALL","45"
"BOWIE","89271","MEETING AREA","318"
"BOWIE","89270","MEETING AREA A/C","246"
"BOWIE","22366","REAR MEETING ROOM","179"
"BOWIE","89281","RECEPTION ROOM","156"
"BOWIE","22346","ROOM 102","158"
"BOWIE","89274","STAFF LOUNGE","169"
"BOWIE","94207","WORSHIP CENTER","382"
"BRAZORIA","12021","ALVIN LIBRARY MEETING ROOM","1187"
"BRAZORIA","89125","BONNEY ANNEX BLDG","157"
"BRAZORIA","32308","BRAZORIA LIBRARY MEETING ROOM","585"
"BRAZORIA","90657","CLUTE EVENT CENTER","207"
"BRAZORIA","96817","COURTROOM","1253"
"BRAZORIA","12142","DANBURY COMMUNITY CENTER","354"
"BRAZORIA","5933","DRAINAGE DISTRICT #4 BOARD ROOM","225"
"BRAZORIA","20240","EAST ANNEX RM 144","925"
"BRAZORIA","32922","FIRST CHURCH OF PEARLAND FOYER","135"
"BRAZORIA","12165","FREEPORT LIBRARY MEETING ROOM","301"
"BRAZORIA","96818","LIBERTY ALUMNI HALL","74"
"BRAZORIA","90811","NEW HARVEST CHRISTIAN FELLOWSHIP","55"
"BRAZORIA","12022","NORTH ANNEX VOTING ROOM","576"
"BRAZORIA","5929","OYSTER CREEK CITY HALL","88"
"BRAZORIA","90084","PCT 4 NORTH ANNEX COURTROOM","75"
"BRAZORIA","89766","PEARLAND REC CENTER MEETING ZONE","243"
"BRAZORIA","32090","PEARLAND WESTSIDE LIBRARY MEETING ROOM","380"
"BRAZORIA","32880","PRECINCT 4 BUILDING #2","580"
"BRAZORIA","32309","RICHWOOD CITY HALL COUNCIL CHAMBERS","204"
"BRAZORIA","20247","SILVERLAKE RECREATION CENTER","279"
"BRAZORIA","96829","SUITE 110","71"
"BRAZORIA","5935","SWEENY COMMUNITY CENTER MEETING ROOM","338"
"BRAZORIA","32089","TOM REID LIBRARY MEETING ROOM","1383"
"BRAZORIA","5992","WEST ANNEX MEETING ROOM","152"
"BRAZORIA","5994","WEST PEARLAND COMMUNITY CENTER","547"
"BRAZOS","11912","ADMINISTRATIVE CONFERENCE ROOM","211"
"BRAZOS","17658","BACK ROOM","238"
"BRAZOS","14671","BACK ROOM","47"
"BRAZOS","89128","BUSH 4141 CMTY RM","237"
"BRAZOS","90108","COMMONS/REFINERY","305"
"BRAZOS","6020","FELLOWSHIP HALL","36"
"BRAZOS","23771","FIRST BAPTIST CHURCH  BRYAN","609"
"BRAZOS","17652","FRONT FOYER","598"
"BRAZOS","6019","GYM BEHIND THE CHURCH","353"
"BRAZOS","11913","LEFT ENTRANCE IN MAIN FOYER","1062"
"BRAZOS","32122","MAIN ENTRANCE","163"
"BRAZOS","32123","MAIN ENTRANCE","45"
"BRAZOS","11905","MAIN ROOM","292"
"BRAZOS","5996","MAIN ROOM","258"
"BRAZOS","6024","MAIN ROOM","683"
"BRAZOS","22527","MEETING ROOM","1109"
"BRAZOS","6017","MULTI PURPOSE ROOM","56"
"BRAZOS","96826","NEW ZION MISSIONARY BAPTIST CHURCH","13"
"BRAZOS","90465","RUTH MCLEOD TRAINING ROOM","459"
"BRAZOS","22485","SIDE ROOM","347"
"BRAZOS","6021","SIDE ROOM OFF OF MAIN WORSHIP HALL","384"
"BRAZOS","95180","TEXAS A&M COLLEGE OF MEDICINE","130"
"BRAZOS","6007","TEXAS A&M UNIVERSITY","315"
"BRAZOS","96535","WELLBORN BAPTIST CHURCH","477"
"BRAZOS","14680","WEST SIDE OF BUILDING IN THE FOYER","286"
"BREWSTER","21009","ALPINE CITY COUNCIL CHAMBERS","112"
"BREWSTER","90604","BREWSTER COUNTY SUNNY GLEN COOPERATIVE BUILDING","151"
